"DTY"	"ARR"	"TRF"	"DUR"	"TTY"	"TAG"	"SCD"	"NCD"	"EFA"	"TCH"	"ANT"	"EMP"	"TSS"	"SPV"	"NOI"	"CLS"
"S"	2020-09-17 22:27:28	"G"	00:00:00.2	"A"	"900_230000125144"	"upstream"	3	1	"HDX"	"A1"	26	"620/634"	1284	409	" C "
"S"	2020-09-18 00:14:14	"G"	00:00:01.3	"A"	"900_228000541567"	"upstream"	14	0.9	"HDX"	"A1"	64058	"592/619"	1279.5	414	" B "
"S"	2020-09-18 04:52:05	"G"	00:00:02.0	"A"	"900_228000586262"	"upstream"	21	1	"HDX"	"A1"	65534	"516/628"	1268.5	374	" B "
"S"	2020-09-18 19:38:07	"G"	00:00:05.0	"A"	"900_230000074614"	"upstream"	51	1	"HDX"	"A1"	65534	"467/682"	1290	406	" C "
"S"	2020-09-19 00:37:26	"G"	00:00:00.9	"A"	"900_230000076983"	"upstream"	10	1	"HDX"	"A1"	65534	"643/658"	1278	417	" C "
"S"	2020-09-19 00:37:30	"G"	00:00:05.0	"A"	"900_230000076983"	"upstream"	51	1	"HDX"	"A1"	38	"439/656"	1279	413	" C "
"S"	2020-09-19 05:15:32	"G"	00:00:01.5	"A"	"900_230000206786"	"upstream"	16	0.8	"HDX"	"A1"	65534	"624/648"	1269	400	" C "
"S"	2020-09-19 21:28:29	"G"	00:00:01.7	"A"	"900_230000076467"	"upstream"	18	1	"HDX"	"A1"	65534	"538/669"	1286.5	421	" C "
"S"	2020-09-19 23:29:09	"G"	00:00:00.6	"A"	"900_230000077653"	"upstream"	7	0.9	"HDX"	"A1"	65534	"583/647"	1282	411	" C "
"S"	2020-09-19 23:29:12	"G"	00:00:01.3	"A"	"900_230000077653"	"upstream"	14	0.9	"HDX"	"A1"	23	"508/583"	1283	356	" C "
"S"	2020-09-20 01:02:15	"G"	00:00:00.0	"A"	"900_230000203008"	"upstream"	1	0.9	"HDX"	"A1"	55818	"592/592"	1278.5	378	" C "
"S"	2020-09-20 01:02:16	"G"	00:00:00.3	"A"	"900_230000203008"	"upstream"	4	0.9	"HDX"	"A1"	15	"563/666"	1278.5	380	" C "
"S"	2020-09-20 03:11:40	"G"	00:00:01.1	"A"	"900_230000124726"	"upstream"	12	0.9	"HDX"	"A1"	65534	"553/627"	1272.5	345	" C "
"S"	2020-09-20 04:34:40	"G"	00:00:01.0	"A"	"900_230000056722"	"upstream"	11	0.9	"HDX"	"A1"	49789	"524/588"	1269.5	379	" C "
"S"	2020-09-21 02:11:49	"G"	00:00:01.0	"A"	"900_230000076230"	"upstream"	11	0.9	"HDX"	"A1"	65534	"577/654"	1275	392	" C "
"S"	2020-09-21 02:11:52	"G"	00:00:01.5	"A"	"900_230000076230"	"upstream"	16	0.9	"HDX"	"A1"	14	"438/654"	1275.5	382	" C "
"S"	2020-09-22 13:42:57	"G"	00:00:02.0	"A"	"900_226000584318"	"upstream"	21	1	"HDX"	"A1"	21066	"464/510"	1372.5	318	" A "
"S"	2020-09-22 13:43:03	"G"	00:00:00.0	"A"	"900_226000584318"	"upstream"	1	0.9	"HDX"	"A1"	38	"462/462"	1372	318	" A "
"S"	2020-09-22 13:43:07	"G"	00:00:01.0	"A"	"900_226000584318"	"upstream"	11	1.1	"HDX"	"A1"	42	"453/479"	1372	314	" A "
"S"	2020-09-22 13:43:25	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"upstream"	1	1.1	"HDX"	"A1"	161	"458/458"	1373	272	" E "
"S"	2020-09-22 13:43:30	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"upstream"	1	1.1	"HDX"	"A1"	49	"465/465"	1371.5	313	" E "
"S"	2020-09-22 13:43:43	"G"	00:00:00.0	"A"	"900_230000009506"	"upstream"	1	1.1	"HDX"	"A1"	130	"475/475"	1371.5	310	" C "
"S"	2020-09-22 13:43:48	"G"	00:00:00.0	"A"	"900_230000009506"	"upstream"	1	1	"HDX"	"A1"	54	"472/472"	1372.5	320	" C "
"S"	2020-09-22 13:44:27	"G"	00:00:01.7	"A"	"900_226000584318"	"upstream"	18	1.1	"HDX"	"A1"	383	"432/463"	1372	292	" A "
"S"	2020-09-22 13:44:31	"G"	00:00:00.0	"A"	"900_226000584318"	"upstream"	1	1.1	"HDX"	"A1"	21	"440/440"	1372.5	305	" A "
"S"	2020-09-22 13:44:37	"G"	00:00:00.0	"A"	"900_226000584318"	"upstream"	1	1.1	"HDX"	"A1"	38	"434/434"	1372.5	297	" A "
"S"	2020-09-22 13:44:52	"G"	00:00:00.7	"R"	"0000_0000000168273013"	"upstream"	8	1.1	"HDX"	"A1"	151	"475/483"	1373	313	" E "
"S"	2020-09-22 13:45:09	"G"	00:00:00.2	"A"	"900_230000009506"	"upstream"	3	1	"HDX"	"A1"	162	"486/511"	1373	320	" C "
"S"	2020-09-22 13:45:11	"G"	00:00:01.8	"A"	"900_230000009506"	"upstream"	19	1.1	"HDX"	"A1"	16	"486/518"	1372.5	342	" C "
"S"	2020-09-22 13:45:49	"G"	00:00:00.0	"A"	"900_226000584318"	"upstream"	1	1.1	"HDX"	"A1"	369	"439/439"	1372	296	" A "
"S"	2020-09-22 13:45:52	"G"	00:00:00.0	"A"	"900_226000584318"	"upstream"	1	1.1	"HDX"	"A1"	22	"452/452"	1372	319	" A "
"S"	2020-09-22 13:46:01	"G"	00:00:00.5	"R"	"0000_0000000168273013"	"upstream"	6	0.9	"HDX"	"A1"	87	"506/545"	1371.5	339	" E "
"S"	2020-09-22 13:46:04	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"upstream"	1	1.1	"HDX"	"A1"	33	"476/476"	1372.5	324	" E "
"S"	2020-09-22 13:46:14	"G"	00:00:00.3	"A"	"900_230000009506"	"upstream"	4	1	"HDX"	"A1"	92	"488/504"	1371.5	337	" C "
"S"	2020-09-22 13:46:58	"G"	00:00:01.3	"A"	"900_226000584318"	"upstream"	14	1.1	"HDX"	"A1"	434	"456/467"	1374	315	" A "
"S"	2020-09-22 13:47:14	"G"	00:00:01.3	"R"	"0000_0000000168273013"	"upstream"	14	0.9	"HDX"	"A1"	148	"464/488"	1374.5	317	" E "
"S"	2020-09-22 13:47:26	"G"	00:00:01.4	"A"	"900_230000009506"	"upstream"	15	0.9	"HDX"	"A1"	105	"499/502"	1374.5	333	" C "
"S"	2020-09-22 13:47:54	"G"	00:00:00.0	"A"	"900_226000584318"	"upstream"	1	1	"HDX"	"A1"	267	"485/485"	1371	319	" A "
"S"	2020-09-22 13:48:03	"G"	00:00:02.1	"R"	"0000_0000000168273013"	"upstream"	22	1.1	"HDX"	"A1"	94	"494/547"	1372	322	" E "
"S"	2020-09-22 13:48:10	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"upstream"	1	1	"HDX"	"A1"	43	"489/489"	1372	328	" E "
"S"	2020-09-22 13:48:16	"G"	00:00:00.0	"A"	"900_230000009506"	"upstream"	1	1.1	"HDX"	"A1"	57	"418/418"	1372	302	" C "
"S"	2020-09-22 13:48:21	"G"	00:00:01.2	"A"	"900_230000009506"	"upstream"	13	1	"HDX"	"A1"	53	"446/463"	1372	315	" C "
"S"	2020-09-22 13:48:24	"G"	00:00:00.0	"A"	"900_230000009506"	"upstream"	1	1	"HDX"	"A1"	17	"471/471"	1374	325	" C "
"S"	2020-09-22 13:49:15	"G"	00:00:00.0	"A"	"900_226000584318"	"upstream"	1	1	"HDX"	"A1"	507	"445/445"	1371	316	" A "
"S"	2020-09-22 13:49:26	"G"	00:00:02.0	"A"	"900_226000584318"	"upstream"	21	0.9	"HDX"	"A1"	110	"485/493"	1371.5	339	" A "
"S"	2020-09-22 13:49:45	"G"	00:00:00.4	"R"	"0000_0000000168273013"	"upstream"	5	1	"HDX"	"A1"	174	"550/557"	1372.5	353	" E "
"S"	2020-09-22 13:49:49	"G"	00:00:00.7	"R"	"0000_0000000168273013"	"upstream"	8	1	"HDX"	"A1"	27	"487/509"	1375	321	" E "
"S"	2020-09-22 13:49:52	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"upstream"	1	1	"HDX"	"A1"	25	"498/498"	1375	346	" E "
"S"	2020-09-22 13:49:54	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"upstream"	1	1.1	"HDX"	"A1"	17	"510/510"	1374.5	342	" E "
"S"	2020-09-22 13:50:01	"G"	00:00:00.6	"A"	"900_230000009506"	"upstream"	7	1	"HDX"	"A1"	67	"439/441"	1374.5	307	" C "
"S"	2020-09-22 13:50:04	"G"	00:00:00.0	"A"	"900_230000009506"	"upstream"	1	1.1	"HDX"	"A1"	25	"460/460"	1375	321	" C "
"S"	2020-09-22 13:50:11	"G"	00:00:00.0	"A"	"900_230000009506"	"upstream"	1	1.1	"HDX"	"A1"	67	"447/447"	1373.5	313	" C "
"S"	2020-09-22 13:50:14	"G"	00:00:00.0	"A"	"900_230000009506"	"upstream"	1	1.1	"HDX"	"A1"	29	"443/443"	1371.5	302	" C "
"S"	2020-09-22 13:50:54	"G"	00:00:01.8	"A"	"900_226000584318"	"upstream"	19	1.1	"HDX"	"A1"	403	"460/471"	1374.5	323	" A "
"S"	2020-09-22 13:51:01	"G"	00:00:00.0	"A"	"900_226000584318"	"upstream"	1	1	"HDX"	"A1"	55	"441/441"	1374	285	" A "
"S"	2020-09-22 13:51:18	"G"	00:00:01.0	"R"	"0000_0000000168273013"	"upstream"	11	1.1	"HDX"	"A1"	161	"449/466"	1374	313	" E "
"S"	2020-09-22 13:51:38	"G"	00:00:00.0	"A"	"900_230000009506"	"upstream"	1	0.9	"HDX"	"A1"	193	"472/472"	1375	318	" C "
"S"	2020-09-22 13:53:04	"G"	00:00:01.7	"A"	"900_226000584318"	"upstream"	18	1.1	"HDX"	"A1"	857	"459/475"	1374	326	" A "
"S"	2020-09-22 13:53:22	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"upstream"	1	1.1	"HDX"	"A1"	161	"440/440"	1373.5	282	" E "
"S"	2020-09-22 13:53:26	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"upstream"	1	1.1	"HDX"	"A1"	47	"460/460"	1372.5	324	" E "
"S"	2020-09-22 13:53:37	"G"	00:00:00.0	"A"	"900_230000009506"	"upstream"	1	1.1	"HDX"	"A1"	101	"423/423"	1372.5	307	" C "
"S"	2020-09-22 13:53:45	"G"	00:00:00.0	"A"	"900_230000009506"	"upstream"	1	1.1	"HDX"	"A1"	79	"467/467"	1370	326	" C "
"S"	2020-09-22 13:53:47	"G"	00:00:00.0	"A"	"900_230000009506"	"upstream"	1	0.9	"HDX"	"A1"	22	"473/473"	1371	324	" C "
"S"	2020-09-22 13:54:32	"G"	00:00:01.3	"A"	"900_226000584318"	"upstream"	14	0.9	"HDX"	"A1"	446	"494/523"	1365	330	" A "
"S"	2020-09-22 13:54:59	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"upstream"	1	1.1	"HDX"	"A1"	264	"456/456"	1363	310	" E "
"S"	2020-09-22 13:55:26	"G"	00:00:00.0	"A"	"900_230000009506"	"upstream"	1	1.1	"HDX"	"A1"	261	"463/463"	1361	318	" C "
"S"	2020-09-22 13:55:31	"G"	00:00:00.0	"A"	"900_230000009506"	"upstream"	1	1.1	"HDX"	"A1"	57	"412/412"	1361.5	284	" C "
"S"	2020-09-22 13:56:29	"G"	00:00:02.2	"A"	"900_226000584318"	"upstream"	23	1	"HDX"	"A1"	575	"489/542"	1364.5	331	" A "
"S"	2020-09-22 13:56:58	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"upstream"	1	1.1	"HDX"	"A1"	263	"494/494"	1366	324	" E "
"S"	2020-09-22 13:57:01	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"upstream"	1	1.1	"HDX"	"A1"	37	"482/482"	1365	326	" E "
"S"	2020-09-22 13:57:23	"G"	00:00:04.2	"A"	"900_230000009506"	"upstream"	43	1	"HDX"	"A1"	211	"473/529"	1367	317	" C "
"S"	2020-09-22 13:57:30	"G"	00:00:00.0	"A"	"900_230000009506"	"upstream"	1	1	"HDX"	"A1"	29	"485/485"	1368.5	331	" C "
"S"	2020-09-22 13:57:31	"G"	00:00:00.0	"A"	"900_230000009506"	"upstream"	1	1	"HDX"	"A1"	14	"463/463"	1369.5	324	" C "
"S"	2020-09-22 13:58:23	"G"	00:00:02.5	"A"	"900_226000584318"	"upstream"	26	1	"HDX"	"A1"	514	"551/559"	1375.5	358	" A "
"S"	2020-09-22 13:59:03	"G"	00:00:00.6	"R"	"0000_0000000168273013"	"upstream"	7	1	"HDX"	"A1"	378	"521/534"	1377.5	354	" E "
"S"	2020-09-22 13:59:06	"G"	00:00:01.1	"R"	"0000_0000000168273013"	"upstream"	12	1.1	"HDX"	"A1"	16	"510/513"	1377.5	337	" E "
"S"	2020-09-22 13:59:09	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"upstream"	1	1.1	"HDX"	"A1"	19	"515/515"	1378	341	" E "
"S"	2020-09-22 13:59:13	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"upstream"	1	1	"HDX"	"A1"	46	"489/489"	1377.5	327	" E "
"S"	2020-09-22 13:59:22	"G"	00:00:00.0	"A"	"900_230000009506"	"upstream"	1	1.1	"HDX"	"A1"	82	"456/456"	1378.5	307	" C "
"S"	2020-09-22 13:59:34	"G"	00:00:00.2	"A"	"900_230000009506"	"upstream"	3	0.9	"HDX"	"A1"	121	"477/497"	1377.5	324	" C "
"S"	2020-09-22 14:02:00	"G"	00:00:00.0	"A"	"900_226000584318"	"upstream"	1	1	"HDX"	"A1"	1457	"592/592"	1378	383	" A "
"S"	2020-09-22 14:02:02	"G"	00:00:01.8	"A"	"900_226000584318"	"upstream"	19	1.1	"HDX"	"A1"	19	"474/563"	1378.5	324	" A "
"S"	2020-09-22 14:02:05	"G"	00:00:00.1	"A"	"900_226000584318"	"upstream"	2	1.1	"HDX"	"A1"	16	"458/461"	1378	322	" A "
"S"	2020-09-22 14:02:25	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"upstream"	1	1.1	"HDX"	"A1"	190	"492/492"	1378.5	331	" E "
"S"	2020-09-22 14:02:43	"G"	00:00:00.3	"A"	"900_230000009506"	"upstream"	4	1	"HDX"	"A1"	179	"479/495"	1378.5	325	" C "
"S"	2020-09-23 19:24:30	"G"	00:00:00.3	"A"	"900_228000349477"	"upstream"	4	1	"HDX"	"A1"	65534	"523/553"	1290	348	" B "
"S"	2020-09-23 23:11:01	"G"	00:00:00.8	"A"	"900_230000057605"	"upstream"	9	1	"HDX"	"A1"	65534	"621/682"	1276.5	438	" C "
"S"	2020-09-23 23:11:04	"G"	00:00:00.8	"A"	"900_230000057605"	"upstream"	9	0.9	"HDX"	"A1"	24	"586/654"	1277	391	" C "
"S"	2020-09-24 12:34:26	"G"	00:00:01.2	"A"	"900_230000207202"	"upstream"	13	1	"HDX"	"A1"	65534	"591/695"	1365	396	" C "
"S"	2020-09-24 12:34:29	"G"	00:00:03.0	"A"	"900_230000207202"	"upstream"	31	1.1	"HDX"	"A1"	24	"496/665"	1365	357	" C "
"S"	2020-09-24 20:27:17	"G"	00:00:00.7	"A"	"900_230000202501"	"upstream"	8	0.9	"HDX"	"A1"	65534	"581/621"	1287.5	402	" C "
"S"	2020-09-24 20:27:21	"G"	00:00:01.7	"A"	"900_230000202501"	"upstream"	18	1	"HDX"	"A1"	26	"475/638"	1288	400	" C "
"S"	2020-09-25 05:13:36	"G"	00:00:01.1	"A"	"900_230000209923"	"upstream"	12	0.8	"HDX"	"A1"	65534	"638/696"	1264.5	391	" C "
"S"	2020-09-30 13:25:28	"G"	00:00:09.2	"A"	"900_226000584318"	"upstream"	93	1	"HDX"	"A1"	14598	"559/694"	1352	377	" A "
"S"	2020-09-30 13:25:56	"G"	00:00:03.5	"A"	"900_226000584318"	"upstream"	36	1	"HDX"	"A1"	191	"436/474"	1351	302	" A "
"S"	2020-09-30 13:26:15	"G"	00:00:00.5	"A"	"900_226000584318"	"upstream"	6	1	"HDX"	"A1"	152	"489/495"	1350	331	" A "
"S"	2020-09-30 13:26:39	"G"	00:00:02.4	"A"	"900_226000584318"	"upstream"	25	0.9	"HDX"	"A1"	232	"448/546"	1351	334	" A "
"S"	2020-09-30 13:27:02	"G"	00:00:00.0	"A"	"900_226000584318"	"upstream"	1	1.1	"HDX"	"A1"	214	"568/568"	1351.5	362	" A "
"S"	2020-09-30 13:27:04	"G"	00:00:02.1	"A"	"900_226000584318"	"upstream"	22	1.1	"HDX"	"A1"	17	"642/704"	1353	409	" A "
"S"	2020-09-30 13:27:13	"G"	00:00:00.3	"A"	"900_226000584318"	"upstream"	4	1	"HDX"	"A1"	61	"678/711"	1352	444	" A "
"S"	2020-09-30 13:27:16	"G"	00:00:00.0	"A"	"900_226000584318"	"upstream"	1	1.1	"HDX"	"A1"	35	"480/480"	1350	319	" A "
"S"	2020-09-30 13:27:38	"G"	00:00:00.6	"A"	"900_226000584318"	"upstream"	7	1	"HDX"	"A1"	210	"467/495"	1354.5	334	" A "
"S"	2020-09-30 13:28:00	"G"	00:00:00.0	"A"	"900_226000584318"	"upstream"	1	1.1	"HDX"	"A1"	221	"555/555"	1352	364	" A "
"S"	2020-09-30 13:29:32	"G"	00:00:00.7	"A"	"900_226000584318"	"upstream"	8	1	"HDX"	"A1"	912	"455/559"	1352.5	364	" A "
"S"	2020-09-30 13:29:43	"G"	00:00:00.0	"A"	"900_226000584318"	"upstream"	1	1	"HDX"	"A1"	108	"459/459"	1350.5	287	" A "
"S"	2020-09-30 13:30:13	"G"	00:00:01.1	"A"	"900_226000584318"	"upstream"	12	1	"HDX"	"A1"	293	"538/553"	1349	358	" A "
"S"	2020-09-30 13:30:39	"G"	00:00:01.2	"A"	"900_226000584318"	"upstream"	13	1.1	"HDX"	"A1"	256	"446/484"	1351.5	332	" A "
"S"	2020-09-30 13:31:08	"G"	00:00:00.0	"A"	"900_226000584318"	"upstream"	1	1	"HDX"	"A1"	271	"448/448"	1351.5	334	" A "
"S"	2020-09-30 13:31:10	"G"	00:00:00.1	"A"	"900_226000584318"	"upstream"	2	1.1	"HDX"	"A1"	16	"520/525"	1351	334	" A "
"S"	2020-09-30 13:31:37	"G"	00:00:00.0	"A"	"900_226000584318"	"upstream"	1	0.9	"HDX"	"A1"	271	"468/468"	1353	318	" A "
"S"	2020-09-30 13:31:38	"G"	00:00:00.8	"A"	"900_226000584318"	"upstream"	9	1	"HDX"	"A1"	15	"592/594"	1352.5	383	" A "
"S"	2020-09-30 13:31:41	"G"	00:00:00.9	"A"	"900_226000584318"	"upstream"	10	1	"HDX"	"A1"	19	"503/661"	1351.5	367	" A "
"S"	2020-09-30 13:31:52	"G"	00:00:00.0	"A"	"900_226000584318"	"upstream"	1	0.9	"HDX"	"A1"	97	"546/546"	1351	360	" A "
"S"	2020-09-30 13:32:23	"G"	00:00:02.1	"A"	"900_226000584318"	"upstream"	22	0.9	"HDX"	"A1"	308	"550/616"	1352	360	" A "
"S"	2020-09-30 13:32:53	"G"	00:00:01.3	"R"	"0000_0000000168273013"	"upstream"	14	1	"HDX"	"A1"	275	"568/631"	1351	369	" E "
"S"	2020-09-30 13:33:07	"G"	00:00:02.2	"R"	"0000_0000000168273013"	"upstream"	23	1	"HDX"	"A1"	98	"523/629"	1351	380	" E "
"S"	2020-09-30 13:33:23	"G"	00:00:00.7	"R"	"0000_0000000168273013"	"upstream"	8	1.1	"HDX"	"A1"	138	"578/584"	1352	380	" E "
"S"	2020-09-30 13:33:38	"G"	00:00:01.3	"R"	"0000_0000000168273013"	"upstream"	14	1.1	"HDX"	"A1"	149	"494/560"	1350.5	359	" E "
"S"	2020-09-30 13:33:51	"G"	00:00:06.7	"R"	"0000_0000000168273013"	"upstream"	68	1.1	"HDX"	"A1"	109	"511/876"	1353	385	" E "
"S"	2020-09-30 13:34:04	"G"	00:00:00.9	"R"	"0000_0000000168273013"	"upstream"	10	1	"HDX"	"A1"	69	"537/561"	1353	365	" E "
"S"	2020-09-30 13:34:15	"G"	00:00:01.3	"R"	"0000_0000000168273013"	"upstream"	14	1.1	"HDX"	"A1"	100	"485/503"	1350.5	337	" E "
"S"	2020-09-30 13:34:25	"G"	00:00:00.8	"R"	"0000_0000000168273013"	"upstream"	9	1.1	"HDX"	"A1"	79	"564/592"	1354	382	" E "
"S"	2020-09-30 13:34:32	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"upstream"	1	1.1	"HDX"	"A1"	61	"511/511"	1351	309	" E "
"S"	2020-09-30 13:34:34	"G"	00:00:02.8	"R"	"0000_0000000168273013"	"upstream"	29	1.2	"HDX"	"A1"	20	"453/525"	1351	340	" E "
"S"	2020-09-30 13:34:40	"G"	00:00:02.8	"R"	"0000_0000000168273013"	"upstream"	29	0.9	"HDX"	"A1"	36	"478/552"	1351	356	" E "
"S"	2020-09-30 13:34:47	"G"	00:00:02.8	"R"	"0000_0000000168273013"	"upstream"	29	1.1	"HDX"	"A1"	38	"566/608"	1350.5	369	" E "
"S"	2020-09-30 13:34:57	"G"	00:00:02.9	"R"	"0000_0000000168273013"	"upstream"	30	1	"HDX"	"A1"	68	"482/516"	1351.5	346	" E "
"S"	2020-09-30 13:35:01	"G"	00:00:00.4	"R"	"0000_0000000168273013"	"upstream"	5	1	"HDX"	"A1"	17	"560/586"	1351	381	" E "
"S"	2020-09-30 13:35:09	"G"	00:00:00.4	"R"	"0000_0000000168273013"	"upstream"	5	1.1	"HDX"	"A1"	73	"601/716"	1351	438	" E "
"S"	2020-09-30 13:35:12	"G"	00:00:04.8	"R"	"0000_0000000168273013"	"upstream"	49	1	"HDX"	"A1"	20	"522/608"	1353.5	389	" E "
"S"	2020-09-30 13:35:32	"G"	00:00:00.0	"A"	"900_230000009506"	"upstream"	1	1.1	"HDX"	"A1"	152	"537/537"	1350	313	" C "
"S"	2020-09-30 13:35:41	"G"	00:00:01.4	"A"	"900_230000009506"	"upstream"	15	1.1	"HDX"	"A1"	94	"568/663"	1352	373	" C "
"S"	2020-09-30 13:35:44	"G"	00:00:00.3	"A"	"900_230000009506"	"upstream"	4	1.1	"HDX"	"A1"	17	"472/542"	1351.5	360	" C "
"S"	2020-09-30 13:35:49	"G"	00:00:05.0	"A"	"900_230000009506"	"upstream"	51	1	"HDX"	"A1"	41	"473/728"	1350.5	380	" C "
"S"	2020-09-30 13:35:59	"G"	00:00:00.2	"A"	"900_230000009506"	"upstream"	3	1	"HDX"	"A1"	45	"525/528"	1351	344	" C "
"S"	2020-09-30 13:36:02	"G"	00:00:02.5	"A"	"900_230000009506"	"upstream"	26	1.1	"HDX"	"A1"	31	"537/569"	1350	366	" C "
"S"	2020-09-30 13:36:07	"G"	00:00:00.0	"A"	"900_230000009506"	"upstream"	1	1	"HDX"	"A1"	23	"472/472"	1355	323	" C "
"S"	2020-09-30 13:36:10	"G"	00:00:01.0	"A"	"900_230000009506"	"upstream"	11	1	"HDX"	"A1"	34	"574/574"	1352	368	" C "
"S"	2020-09-30 13:36:13	"G"	00:00:08.8	"A"	"900_230000009506"	"upstream"	89	0.9	"HDX"	"A1"	17	"504/894"	1352.5	339	" C "
"S"	2020-09-30 13:36:23	"G"	00:00:00.0	"A"	"900_230000009506"	"upstream"	1	1.1	"HDX"	"A1"	14	"452/452"	1352.5	314	" C "
"S"	2020-09-30 13:36:31	"G"	00:00:01.1	"A"	"900_230000009506"	"upstream"	12	1	"HDX"	"A1"	72	"442/458"	1352	329	" C "
"S"	2020-09-30 13:36:39	"G"	00:00:02.0	"A"	"900_230000009506"	"upstream"	21	1	"HDX"	"A1"	72	"514/549"	1350.5	345	" C "
"S"	2020-09-30 13:36:47	"G"	00:00:00.7	"A"	"900_230000009506"	"upstream"	8	1	"HDX"	"A1"	61	"569/582"	1350	383	" C "
"S"	2020-09-30 13:36:50	"G"	00:00:06.5	"A"	"900_230000009506"	"upstream"	66	1	"HDX"	"A1"	15	"468/538"	1353.5	333	" C "
"S"	2020-09-30 13:37:02	"G"	00:00:00.0	"A"	"900_230000009506"	"upstream"	1	1.1	"HDX"	"A1"	54	"529/529"	1350.5	349	" C "
"S"	2020-09-30 13:37:04	"G"	00:00:01.4	"A"	"900_230000009506"	"upstream"	15	0.9	"HDX"	"A1"	18	"533/539"	1351	358	" C "
"S"	2020-09-30 13:37:11	"G"	00:00:00.0	"A"	"900_230000009506"	"upstream"	1	1	"HDX"	"A1"	57	"504/504"	1353.5	332	" C "
"S"	2020-09-30 13:37:14	"G"	00:00:01.7	"A"	"900_230000009506"	"upstream"	18	1.1	"HDX"	"A1"	30	"521/530"	1350	338	" C "
"S"	2020-09-30 13:37:19	"G"	00:00:00.0	"A"	"900_230000009506"	"upstream"	1	1.1	"HDX"	"A1"	36	"463/463"	1352	316	" C "
"S"	2020-09-30 13:37:22	"G"	00:00:00.6	"A"	"900_230000009506"	"upstream"	7	1.2	"HDX"	"A1"	24	"458/466"	1349	324	" C "
"S"	2020-09-30 13:37:26	"G"	00:00:02.5	"A"	"900_230000009506"	"upstream"	26	1.1	"HDX"	"A1"	35	"494/517"	1350	343	" C "
"S"	2020-09-30 13:37:34	"G"	00:00:00.0	"A"	"900_230000009506"	"upstream"	1	0.9	"HDX"	"A1"	54	"443/443"	1351.5	321	" C "
"S"	2020-09-30 13:37:38	"G"	00:00:00.9	"A"	"900_230000009506"	"upstream"	10	0.9	"HDX"	"A1"	40	"486/517"	1352.5	346	" C "
"S"	2020-09-30 13:37:41	"G"	00:00:00.0	"A"	"900_230000009506"	"upstream"	1	1	"HDX"	"A1"	15	"515/515"	1350.5	344	" C "
"S"	2020-09-30 13:37:51	"G"	00:00:01.4	"A"	"900_230000009506"	"upstream"	15	1	"HDX"	"A1"	108	"452/503"	1351.5	340	" C "
"S"	2020-09-30 13:38:03	"G"	00:00:02.6	"A"	"900_230000009506"	"upstream"	27	1.1	"HDX"	"A1"	97	"559/576"	1349	370	" C "
"S"	2020-09-30 13:38:18	"G"	00:00:00.2	"A"	"900_230000009506"	"upstream"	3	1.1	"HDX"	"A1"	129	"558/560"	1350	368	" C "
"S"	2020-09-30 13:38:20	"G"	00:00:00.7	"A"	"900_230000009506"	"upstream"	8	1.1	"HDX"	"A1"	14	"523/535"	1353	338	" C "
"S"	2020-09-30 13:38:30	"G"	00:00:00.0	"A"	"900_230000009506"	"upstream"	1	1.1	"HDX"	"A1"	96	"436/436"	1350.5	312	" C "
"S"	2020-09-30 13:38:34	"G"	00:00:04.9	"A"	"900_230000009506"	"upstream"	50	1	"HDX"	"A1"	31	"527/807"	1353	356	" C "
"S"	2020-09-30 13:38:41	"G"	00:00:00.0	"A"	"900_230000009506"	"upstream"	1	1	"HDX"	"A1"	23	"551/551"	1352.5	358	" C "
"S"	2020-09-30 13:38:50	"G"	00:00:01.6	"A"	"900_230000009506"	"upstream"	17	1.1	"HDX"	"A1"	91	"536/560"	1351.5	370	" C "
"S"	2020-09-30 13:39:02	"G"	00:00:01.6	"A"	"900_230000009506"	"upstream"	17	1.1	"HDX"	"A1"	102	"526/543"	1350	362	" C "
"S"	2020-09-30 13:39:18	"G"	00:00:01.5	"A"	"900_230000009506"	"upstream"	16	1.1	"HDX"	"A1"	147	"551/713"	1351.5	322	" C "
"S"	2020-09-30 13:39:22	"G"	00:00:00.0	"A"	"900_230000009506"	"upstream"	1	1.1	"HDX"	"A1"	17	"528/528"	1351	351	" C "
"S"	2020-09-30 13:39:52	"G"	00:00:00.7	"A"	"900_230000009506"	"upstream"	8	1.1	"HDX"	"A1"	298	"529/561"	1350.5	366	" C "
"S"	2021-08-01 12:42:32	"G"	00:00:06.1	"A"	"900_226000584318"	"upstream"	62	0.9	"HDX"	"A1"	157	"549/684"	1352.5	386	" A "
