DTY	ARR	TRF	DUR	TTY	TAG	SCD	NCD	EFA
S	2019-05-16 23:09:58.900	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:10:01.900	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:10:04.900	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:10:07.800	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:10:10.800	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:10:13.800	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:10:14.300	G	00:00:00.000	P	0000_247618116254	BBB	1	0.7
S	2019-05-16 23:10:16.800	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:10:19.800	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:10:22.800	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:10:25.800	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:10:28.800	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:10:31.700	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:10:34.700	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:10:37.700	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:10:40.700	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:10:43.700	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:10:46.700	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:10:49.700	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:10:52.700	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:10:55.600	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:10:58.600	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:11:01.600	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:11:04.300	G	00:00:00.000	P	0000_247618116254	BBB	1	0.7
S	2019-05-16 23:11:04.600	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:11:07.600	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:11:10.600	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:11:13.600	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:11:16.600	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:11:19.600	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:11:21.600	G	00:00:00.000	P	0000_247618116254	BBB	1	0.7
S	2019-05-16 23:11:22.500	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:11:25.500	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:11:28.500	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:11:31.500	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:11:34.500	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:11:37.500	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:11:40.500	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:11:43.500	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:11:46.400	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:11:49.400	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:11:52.400	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:11:55.400	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:11:58.400	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:12:01.400	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:12:02.200	G	00:00:00.000	P	0000_247618116254	BBB	1	0.7
S	2019-05-16 23:12:04.400	G	00:00:00.100	P	0000_000000005189	BBB	1	0.7
S	2019-05-16 23:12:05.100	G	00:00:00.000	P	0000_247618116254	BBB	1	0.7
S	2019-05-16 23:12:07.400	G	00:00:00.100	P	0000_000000005189	BBB	1	0.7
S	2019-05-16 23:12:10.300	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:12:13.300	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:12:16.300	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:12:19.300	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:12:22.300	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:12:25.300	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:12:28.300	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:12:31.300	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:12:34.300	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:12:37.200	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:12:40.200	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:12:42.500	G	00:00:00.000	P	0000_247618116254	BBB	1	0.7
S	2019-05-16 23:12:43.200	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:12:46.200	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:12:49.200	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:12:52.200	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:12:55.200	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:12:58.200	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:13:01.100	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:13:04.100	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:13:07.100	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:13:10.100	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:13:13.100	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:13:16.100	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:13:19.100	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:13:22.100	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:13:25.100	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:13:28.000	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:13:31.000	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:13:34.000	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:13:37.000	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:13:40.000	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:13:43.000	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:13:46.000	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:13:49.000	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:13:51.900	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:13:54.900	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:13:57.900	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:14:00.900	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:14:03.900	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:14:06.900	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:14:09.900	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:14:12.900	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:14:15.900	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:14:18.800	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:14:21.800	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:14:24.800	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:14:27.800	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:14:30.800	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:14:33.800	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:14:36.800	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:14:39.800	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:14:42.700	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:14:45.700	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:14:48.700	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:14:51.700	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:14:54.700	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:14:57.700	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:15:00.700	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:15:03.700	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:15:06.700	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:15:09.600	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:15:12.600	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:15:15.600	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:15:18.600	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:15:21.600	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:15:24.600	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:15:27.600	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:15:30.600	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:15:33.500	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:15:36.500	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:15:37.000	G	00:00:00.000	P	0000_247618116254	BBB	1	0.7
S	2019-05-16 23:15:39.500	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:15:42.100	G	00:00:00.000	P	0000_247618116254	BBB	1	0.7
S	2019-05-16 23:15:42.500	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:15:45.500	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:15:48.500	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:15:51.500	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:15:54.500	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:15:57.500	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:16:00.400	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:16:03.400	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:16:06.400	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:16:09.400	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:16:12.400	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:16:15.400	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:16:18.400	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:16:21.400	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:16:24.300	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:16:27.300	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:16:30.300	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:16:33.300	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:16:36.300	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:16:39.300	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:16:42.300	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:16:45.300	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:16:48.300	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:16:51.200	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:16:54.200	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:16:57.200	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:17:00.200	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:17:03.200	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:17:06.200	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:17:09.200	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:17:12.200	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:17:15.100	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:17:18.100	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:17:21.100	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:17:24.100	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:17:27.100	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:17:30.100	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:17:33.100	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:17:36.100	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:17:39.100	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:17:42.000	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:17:45.000	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:17:48.000	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:17:50.200	G	00:00:00.000	P	0000_247618116254	BBB	1	0.7
S	2019-05-16 23:17:51.000	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:17:54.000	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:17:56.100	G	00:00:00.000	P	0000_247618116254	BBB	1	0.7
S	2019-05-16 23:17:57.000	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:18:00.000	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:18:03.000	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:18:05.900	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:18:08.900	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:18:11.900	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:18:14.900	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:18:17.900	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:18:20.900	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:18:23.900	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:18:26.900	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:18:29.900	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:18:32.800	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:18:35.800	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:18:38.800	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:18:41.800	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:18:44.800	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:18:47.800	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:18:50.800	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:18:53.800	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:18:56.700	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:18:58.200	G	00:00:01.000	A	900_228000004988	BBB	12	0.7
S	2019-05-16 23:18:59.700	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:19:02.700	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:19:05.700	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:19:08.700	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:19:11.700	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:19:14.700	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:19:17.700	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:19:20.600	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:19:23.600	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:19:26.600	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:19:29.600	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:19:32.600	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:19:35.600	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:19:38.600	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:19:41.600	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:19:44.600	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:19:47.500	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:19:50.500	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:19:53.500	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:19:56.500	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:19:59.500	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:20:02.500	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:20:05.500	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:20:08.500	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:20:11.400	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:20:14.400	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:20:17.400	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:20:20.400	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:20:23.400	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:20:26.400	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:20:27.700	G	00:00:00.000	P	0000_247618116254	BBB	1	0.7
S	2019-05-16 23:20:29.400	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:20:32.400	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:20:35.300	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:20:38.300	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:20:41.300	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:20:44.300	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:20:47.300	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:20:50.300	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:20:53.300	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:20:56.300	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:20:59.300	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:21:02.200	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:21:05.200	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:21:08.200	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:21:11.200	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:21:14.200	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:21:17.200	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:21:20.200	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:21:22.700	G	00:00:00.000	P	0000_247618116254	BBB	1	0.7
S	2019-05-16 23:21:23.200	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:21:26.100	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:21:29.100	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:21:32.100	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:21:35.100	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:21:38.100	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:21:41.100	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:21:44.100	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:21:47.100	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:21:50.000	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:21:53.000	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:21:56.000	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:21:59.000	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:22:02.000	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:22:05.000	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:22:08.000	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:22:11.000	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:22:14.000	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:22:16.900	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:22:19.900	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:22:21.200	G	00:00:00.000	P	0000_247618116254	BBB	1	0.7
S	2019-05-16 23:22:22.900	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:22:25.900	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:22:27.200	G	00:00:00.000	P	0000_247618116254	BBB	1	0.7
S	2019-05-16 23:22:28.900	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:22:31.900	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:22:34.900	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:22:37.900	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:22:40.800	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:22:43.800	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:22:46.800	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:22:49.800	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:22:52.800	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:22:55.800	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:22:57.300	G	00:00:00.000	P	0000_247618116254	BBB	1	0.7
S	2019-05-16 23:22:58.800	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:23:01.800	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:23:04.700	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:23:07.700	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:23:10.700	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:23:13.700	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:23:16.700	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:23:19.700	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:23:22.700	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:23:25.700	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:23:28.700	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:23:31.600	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:23:34.600	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
S	2019-05-16 23:23:37.600	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:23:40.600	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:23:43.600	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:23:46.600	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:23:49.600	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:23:52.600	G	00:00:00.100	W	0000_000000005189	BBB	2	0.7
S	2019-05-16 23:23:55.500	G	00:00:00.200	W	0000_000000005189	BBB	3	0.7
