"DTY"	"ARR"	"TRF"	"DUR"	"TTY"	"TAG"	"SCD"	"NCD"	"EFA"	"TCH"	"ANT"	"EMP"	"TSS"	"SPV"	"NOI"	"CLS"
"S"	2020-06-07 15:59:39	"U"	00:00:12.9	"A"	"900_226000584318"	"downstream"	130	0.9	"HDX"	"A1"	373	"522/654"	1195.5	303	" A "
"S"	2020-06-07 15:59:54	"U"	00:00:02.4	"A"	"900_226000584318"	"downstream"	25	0.9	"HDX"	"A1"	16	"412/482"	1195.5	300	" A "
"S"	2020-06-07 15:59:58	"U"	00:00:00.9	"A"	"900_226000584318"	"downstream"	10	0.9	"HDX"	"A1"	18	"450/455"	1197	287	" A "
"S"	2020-06-07 16:00:07	"U"	00:00:00.6	"A"	"900_226000584318"	"downstream"	7	0.9	"HDX"	"A1"	85	"485/562"	1195.5	336	" A "
"S"	2020-06-07 16:00:19	"U"	00:00:02.0	"A"	"900_226000584318"	"downstream"	21	0.9	"HDX"	"A1"	107	"480/558"	1196	288	" A "
"S"	2020-06-07 16:00:27	"U"	00:00:01.4	"A"	"900_226000584318"	"downstream"	15	0.9	"HDX"	"A1"	59	"455/547"	1194.5	327	" A "
"S"	2020-06-07 16:00:39	"U"	00:00:00.2	"A"	"900_226000584318"	"downstream"	3	0.9	"HDX"	"A1"	104	"559/578"	1194	330	" A "
"S"	2020-06-07 16:00:41	"U"	00:00:01.1	"A"	"900_226000584318"	"downstream"	12	0.9	"HDX"	"A1"	16	"510/616"	1194.5	350	" A "
"S"	2020-06-07 16:00:46	"U"	00:00:02.4	"A"	"900_226000584318"	"downstream"	25	0.9	"HDX"	"A1"	42	"436/507"	1193.5	208	" A "
"S"	2020-06-07 16:00:52	"U"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.9	"HDX"	"A1"	35	"434/434"	1195	223	" A "
"S"	2020-06-07 16:00:54	"U"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.9	"HDX"	"A1"	15	"425/425"	1194	291	" A "
"S"	2020-06-07 16:00:59	"U"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.9	"HDX"	"A1"	56	"425/425"	1194	204	" A "
"S"	2020-06-07 16:01:43	"U"	00:00:05.2	"A"	"900_230000009506"	"downstream"	53	0.9	"HDX"	"A1"	436	"485/533"	1193.5	300	" C "
"S"	2020-06-07 16:01:50	"U"	00:00:00.8	"A"	"900_230000009506"	"downstream"	9	0.9	"HDX"	"A1"	15	"458/489"	1193	294	" C "
"S"	2020-06-07 16:01:54	"U"	00:00:00.0	"A"	"900_230000009506"	"downstream"	1	0.9	"HDX"	"A1"	35	"478/478"	1193.5	292	" C "
"S"	2020-06-07 16:02:03	"U"	00:00:00.7	"A"	"900_230000009506"	"downstream"	8	0.9	"HDX"	"A1"	88	"498/509"	1193.5	300	" C "
"S"	2020-06-07 16:02:08	"U"	00:00:01.9	"A"	"900_230000009506"	"downstream"	20	0.9	"HDX"	"A1"	39	"499/522"	1194	312	" C "
"S"	2020-06-07 16:11:48	"U"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.8	"HDX"	"A1"	196	"450/450"	1194	270	" A "
"S"	2020-06-07 16:11:51	"U"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.8	"HDX"	"A1"	31	"474/474"	1195.5	306	" A "
"S"	2020-06-07 16:11:54	"U"	00:00:00.7	"A"	"900_226000584318"	"downstream"	8	0.8	"HDX"	"A1"	34	"432/440"	1194.5	289	" A "
"S"	2020-06-07 16:12:08	"U"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.8	"HDX"	"A1"	125	"472/472"	1193.5	303	" A "
"S"	2020-06-07 16:12:13	"U"	00:00:00.9	"A"	"900_226000584318"	"downstream"	10	0.8	"HDX"	"A1"	55	"538/574"	1194	336	" A "
"S"	2020-06-07 16:12:18	"U"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.8	"HDX"	"A1"	32	"492/492"	1194	301	" A "
"S"	2020-06-07 16:12:33	"U"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.8	"HDX"	"A1"	150	"493/493"	1194.5	313	" A "
"S"	2020-06-07 16:13:00	"U"	00:00:01.8	"A"	"900_230000009506"	"downstream"	19	0.8	"HDX"	"A1"	273	"520/530"	1193	322	" C "
"S"	2020-08-10 16:03:18	"G"	00:00:00.0	"A"	"900_230000009506"	"downstream"	1	0.9	"HDX"	"A1"	591	"535/535"	1261.5	346	" C "
"S"	2020-08-10 16:03:19	"G"	00:00:04.7	"A"	"900_230000009506"	"downstream"	48	0.9	"HDX"	"A1"	14	"453/614"	1260.5	304	" C "
"S"	2020-08-10 16:03:27	"G"	00:00:00.8	"A"	"900_230000009506"	"downstream"	9	0.9	"HDX"	"A1"	27	"499/536"	1261.5	327	" C "
"S"	2020-08-10 16:03:37	"G"	00:00:00.1	"A"	"900_230000009506"	"downstream"	2	0.9	"HDX"	"A1"	93	"505/513"	1260.5	318	" C "
"S"	2020-08-10 16:03:41	"G"	00:00:00.3	"A"	"900_230000009506"	"downstream"	4	0.9	"HDX"	"A1"	39	"482/515"	1261	318	" C "
"S"	2020-08-10 16:03:45	"G"	00:00:01.4	"A"	"900_230000009506"	"downstream"	15	0.9	"HDX"	"A1"	33	"501/541"	1261	342	" C "
"S"	2020-08-10 16:04:29	"G"	00:00:00.5	"A"	"900_230000009506"	"downstream"	6	0.9	"HDX"	"A1"	423	"565/690"	1260	423	" C "
"S"	2020-08-10 16:05:03	"G"	00:00:00.0	"A"	"900_226000980150"	"downstream"	1	0.9	"HDX"	"A1"	340	"439/439"	1260.5	295	" A "
"S"	2020-08-10 16:05:06	"G"	00:00:01.5	"A"	"900_226000980150"	"downstream"	16	0.9	"HDX"	"A1"	27	"476/566"	1259	334	" A "
"S"	2020-08-10 16:05:11	"G"	00:00:01.0	"A"	"900_226000980150"	"downstream"	11	0.9	"HDX"	"A1"	38	"453/458"	1260	300	" A "
"S"	2020-08-10 16:05:38	"G"	00:00:01.8	"A"	"900_226000980150"	"downstream"	19	0.9	"HDX"	"A1"	252	"445/510"	1260.5	300	" A "
"S"	2020-08-10 16:05:42	"G"	00:00:00.0	"A"	"900_226000980150"	"downstream"	1	0.9	"HDX"	"A1"	26	"445/445"	1261	286	" A "
"S"	2020-08-10 17:56:42	"U"	00:00:00.0	"A"	"900_230000009506"	"downstream"	1	1	"HDX"	"A1"	2367	"496/496"	1350.5	305	" C "
"S"	2020-08-10 17:56:44	"U"	00:00:00.0	"A"	"900_230000009506"	"downstream"	1	0.8	"HDX"	"A1"	17	"469/469"	1350	311	" C "
"S"	2020-08-10 17:56:47	"U"	00:00:00.0	"A"	"900_230000009506"	"downstream"	1	0.9	"HDX"	"A1"	26	"503/503"	1350	322	" C "
"S"	2020-08-10 17:56:59	"U"	00:00:03.6	"A"	"900_226000980150"	"downstream"	37	0.8	"HDX"	"A1"	121	"450/500"	1351.5	286	" A "
"S"	2020-08-10 17:57:06	"U"	00:00:00.0	"A"	"900_226000980150"	"downstream"	1	0.8	"HDX"	"A1"	38	"479/479"	1350.5	312	" A "
"S"	2020-08-10 17:57:17	"U"	00:00:00.2	"A"	"900_230000009506"	"downstream"	3	0.9	"HDX"	"A1"	106	"531/554"	1349.5	357	" C "
"S"	2020-08-11 12:08:46	"G"	00:00:01.2	"A"	"900_230000009506"	"downstream"	13	0.8	"HDX"	"A1"	490	"513/548"	1412.5	321	" C "
"S"	2020-08-11 12:08:50	"G"	00:00:03.0	"A"	"900_230000009506"	"downstream"	31	0.8	"HDX"	"A1"	26	"514/553"	1411.5	321	" C "
"S"	2020-08-11 12:08:55	"G"	00:00:00.5	"A"	"900_230000009506"	"downstream"	6	0.8	"HDX"	"A1"	16	"499/515"	1415	318	" C "
"S"	2020-08-11 12:09:09	"G"	00:00:02.2	"A"	"900_230000009506"	"downstream"	23	0.8	"HDX"	"A1"	48	"508/561"	1412.5	310	" C "
"S"	2020-08-11 12:09:15	"G"	00:00:01.2	"A"	"900_230000009506"	"downstream"	13	0.8	"HDX"	"A1"	33	"544/579"	1412.5	340	" C "
"S"	2020-08-11 12:09:19	"G"	00:00:00.1	"A"	"900_230000009506"	"downstream"	2	0.8	"HDX"	"A1"	23	"536/539"	1411.5	330	" C "
"S"	2020-08-11 12:47:49	"G"	00:00:01.7	"A"	"900_230000009506"	"downstream"	18	0.8	"HDX"	"A1"	394	"474/592"	1408	302	" C "
"S"	2020-08-11 12:47:58	"G"	00:00:01.7	"A"	"900_230000009506"	"downstream"	18	0.8	"HDX"	"A1"	68	"489/515"	1408	321	" C "
"S"	2020-08-11 12:48:15	"G"	00:00:00.8	"A"	"900_230000009506"	"downstream"	9	0.7	"HDX"	"A1"	153	"511/515"	1406.5	318	" C "
"S"	2020-08-11 12:48:18	"G"	00:00:01.6	"A"	"900_230000009506"	"downstream"	17	0.9	"HDX"	"A1"	19	"501/507"	1405.5	311	" C "
"S"	2020-08-11 12:48:21	"G"	00:00:00.7	"A"	"900_230000009506"	"downstream"	8	0.7	"HDX"	"A1"	17	"516/517"	1406	314	" C "
"S"	2020-08-11 12:48:24	"G"	00:00:00.0	"A"	"900_230000009506"	"downstream"	1	0.8	"HDX"	"A1"	16	"517/517"	1407.5	322	" C "
"S"	2020-08-11 12:48:33	"G"	00:00:00.0	"A"	"900_230000009506"	"downstream"	1	0.8	"HDX"	"A1"	95	"463/463"	1409	300	" C "
"S"	2020-08-11 12:48:37	"G"	00:00:00.7	"A"	"900_230000009506"	"downstream"	8	0.8	"HDX"	"A1"	31	"449/451"	1409	284	" C "
"S"	2020-08-11 12:48:41	"G"	00:00:00.0	"A"	"900_230000009506"	"downstream"	1	0.7	"HDX"	"A1"	37	"443/443"	1409	289	" C "
"S"	2020-08-11 12:48:52	"G"	00:00:00.0	"A"	"900_230000009506"	"downstream"	1	0.8	"HDX"	"A1"	112	"506/506"	1407.5	316	" C "
"S"	2020-08-11 12:48:55	"G"	00:00:00.0	"A"	"900_230000009506"	"downstream"	1	0.9	"HDX"	"A1"	30	"516/516"	1406	310	" C "
"S"	2020-08-11 12:48:57	"G"	00:00:00.6	"A"	"900_230000009506"	"downstream"	7	0.7	"HDX"	"A1"	18	"503/507"	1409.5	299	" C "
"S"	2020-08-11 12:49:00	"G"	00:00:00.0	"A"	"900_230000009506"	"downstream"	1	0.8	"HDX"	"A1"	22	"491/491"	1407.5	311	" C "
"S"	2020-08-11 12:49:06	"G"	00:00:00.0	"A"	"900_230000009506"	"downstream"	1	0.9	"HDX"	"A1"	61	"465/465"	1409	300	" C "
"S"	2020-08-11 12:49:14	"G"	00:00:00.0	"A"	"900_230000009506"	"downstream"	1	0.8	"HDX"	"A1"	78	"478/478"	1408.5	303	" C "
"S"	2020-08-11 12:49:22	"G"	00:00:00.5	"A"	"900_230000009506"	"downstream"	6	0.8	"HDX"	"A1"	76	"536/541"	1409.5	326	" C "
"S"	2020-08-11 12:49:25	"G"	00:00:00.0	"A"	"900_230000009506"	"downstream"	1	0.8	"HDX"	"A1"	25	"514/514"	1408.5	319	" C "
"S"	2020-08-11 12:49:27	"G"	00:00:00.7	"A"	"900_230000009506"	"downstream"	8	0.7	"HDX"	"A1"	21	"512/523"	1408.5	323	" C "
"S"	2020-08-11 12:49:35	"G"	00:00:01.3	"A"	"900_230000009506"	"downstream"	14	0.8	"HDX"	"A1"	72	"568/590"	1408.5	340	" C "
"S"	2020-08-11 12:50:02	"G"	00:00:02.4	"A"	"900_230000009506"	"downstream"	25	0.7	"HDX"	"A1"	175	"507/565"	1408	326	" C "
"S"	2020-08-11 12:50:08	"G"	00:00:00.6	"A"	"900_230000009506"	"downstream"	7	0.9	"HDX"	"A1"	29	"542/584"	1408.5	343	" C "
"S"	2020-08-11 12:50:13	"G"	00:00:00.0	"A"	"900_230000009506"	"downstream"	1	0.9	"HDX"	"A1"	49	"512/512"	1408	323	" C "
"S"	2020-08-11 12:50:15	"G"	00:00:00.0	"A"	"900_230000009506"	"downstream"	1	0.7	"HDX"	"A1"	14	"477/477"	1409	304	" C "
"S"	2020-08-11 12:54:07	"U"	00:00:00.3	"A"	"900_230000009506"	"downstream"	4	0.7	"HDX"	"A1"	230	"626/635"	1409	376	" C "
"S"	2020-08-11 12:54:20	"U"	00:00:00.0	"A"	"900_230000009506"	"downstream"	1	0.8	"HDX"	"A1"	130	"452/452"	1408.5	278	" C "
"S"	2020-08-11 12:54:24	"U"	00:00:00.0	"A"	"900_230000009506"	"downstream"	1	0.8	"HDX"	"A1"	38	"491/491"	1409	313	" C "
"S"	2020-08-11 12:54:28	"U"	00:00:02.1	"A"	"900_230000009506"	"downstream"	22	0.7	"HDX"	"A1"	41	"482/493"	1409.5	310	" C "
"S"	2020-08-11 13:02:36	"G"	00:00:03.1	"A"	"900_230000009506"	"downstream"	32	0.8	"HDX"	"A1"	932	"512/520"	1373.5	321	" C "
"S"	2020-08-11 13:03:07	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"downstream"	1	0.7	"HDX"	"A1"	274	"514/514"	1377.5	315	" E "
"S"	2020-08-11 13:03:10	"G"	00:00:02.1	"R"	"0000_0000000168273013"	"downstream"	22	0.8	"HDX"	"A1"	24	"511/538"	1374	323	" E "
"S"	2020-08-11 13:03:13	"G"	00:00:01.3	"R"	"0000_0000000168273013"	"downstream"	14	0.8	"HDX"	"A1"	15	"511/530"	1372.5	324	" E "
"S"	2020-08-11 13:03:16	"G"	00:00:03.0	"R"	"0000_0000000168273013"	"downstream"	31	0.8	"HDX"	"A1"	18	"500/525"	1374	326	" E "
"S"	2020-08-11 13:03:21	"G"	00:00:01.2	"R"	"0000_0000000168273013"	"downstream"	13	0.8	"HDX"	"A1"	15	"483/504"	1377.5	319	" E "
"S"	2020-08-11 13:03:24	"G"	00:00:00.7	"R"	"0000_0000000168273013"	"downstream"	8	0.7	"HDX"	"A1"	19	"471/501"	1377.5	293	" E "
"S"	2020-08-11 13:03:48	"G"	00:00:00.6	"A"	"900_226000584318"	"downstream"	7	0.8	"HDX"	"A1"	227	"508/537"	1373	321	" A "
"S"	2020-08-11 13:03:54	"G"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.8	"HDX"	"A1"	58	"497/497"	1373.5	303	" A "
"S"	2020-08-11 13:04:04	"G"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.8	"HDX"	"A1"	94	"501/501"	1373.5	312	" A "
"S"	2020-08-11 13:04:06	"G"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.8	"HDX"	"A1"	17	"504/504"	1373.5	316	" A "
"S"	2020-08-11 13:04:11	"G"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.8	"HDX"	"A1"	49	"507/507"	1372.5	305	" A "
"S"	2020-08-11 13:04:53	"G"	00:00:03.6	"A"	"900_226000584318"	"downstream"	37	0.8	"HDX"	"A1"	422	"479/515"	1375	309	" A "
"S"	2020-08-11 13:05:00	"G"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.9	"HDX"	"A1"	38	"500/500"	1373	317	" A "
"S"	2020-08-11 13:05:22	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"downstream"	1	0.8	"HDX"	"A1"	220	"508/508"	1373	318	" E "
"S"	2020-08-11 13:05:27	"G"	00:00:03.0	"R"	"0000_0000000168273013"	"downstream"	31	0.8	"HDX"	"A1"	48	"470/501"	1370	314	" E "
"S"	2020-08-11 13:05:47	"G"	00:00:04.6	"A"	"900_230000009506"	"downstream"	47	0.7	"HDX"	"A1"	169	"514/522"	1374.5	315	" C "
"S"	2020-08-11 13:05:54	"G"	00:00:02.2	"A"	"900_230000009506"	"downstream"	23	0.8	"HDX"	"A1"	15	"518/521"	1373	330	" C "
"S"	2020-08-11 13:05:59	"G"	00:00:00.0	"A"	"900_230000009506"	"downstream"	1	0.8	"HDX"	"A1"	34	"510/510"	1373.5	314	" C "
"S"	2020-08-11 13:06:33	"G"	00:00:01.7	"A"	"900_230000009506"	"downstream"	18	0.8	"HDX"	"A1"	337	"523/533"	1374	325	" C "
"S"	2020-08-11 13:06:36	"G"	00:00:00.3	"A"	"900_230000009506"	"downstream"	4	0.8	"HDX"	"A1"	15	"491/504"	1374	310	" C "
"S"	2020-08-11 13:06:38	"G"	00:00:01.8	"A"	"900_230000009506"	"downstream"	19	0.7	"HDX"	"A1"	16	"506/519"	1374.5	318	" C "
"S"	2020-08-11 13:06:43	"G"	00:00:00.0	"A"	"900_230000009506"	"downstream"	1	0.8	"HDX"	"A1"	24	"489/489"	1373	325	" C "
"S"	2020-08-11 13:07:02	"G"	00:00:00.9	"R"	"0000_0000000168273013"	"downstream"	10	0.8	"HDX"	"A1"	195	"481/512"	1373.5	296	" E "
"S"	2020-08-11 13:07:05	"G"	00:00:00.7	"R"	"0000_0000000168273013"	"downstream"	8	0.8	"HDX"	"A1"	14	"466/490"	1373	302	" E "
"S"	2020-08-11 13:07:09	"G"	00:00:00.3	"R"	"0000_0000000168273013"	"downstream"	4	0.8	"HDX"	"A1"	36	"480/502"	1374	315	" E "
"S"	2020-08-11 13:07:11	"G"	00:00:01.0	"R"	"0000_0000000168273013"	"downstream"	11	0.7	"HDX"	"A1"	17	"468/484"	1373	302	" E "
"S"	2020-08-11 13:07:15	"G"	00:00:01.7	"R"	"0000_0000000168273013"	"downstream"	18	0.8	"HDX"	"A1"	23	"471/493"	1371	314	" E "
"S"	2020-08-11 13:07:33	"G"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.8	"HDX"	"A1"	171	"475/475"	1373.5	284	" A "
"S"	2020-08-11 13:07:38	"G"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.7	"HDX"	"A1"	44	"455/455"	1372.5	298	" A "
"S"	2020-08-11 13:07:44	"G"	00:00:00.2	"A"	"900_226000584318"	"downstream"	3	0.8	"HDX"	"A1"	63	"513/521"	1373	326	" A "
"S"	2020-08-11 13:07:56	"G"	00:00:06.2	"A"	"900_226000584318"	"downstream"	63	0.7	"HDX"	"A1"	110	"513/593"	1373.5	319	" A "
"S"	2020-08-11 13:08:50	"G"	00:00:03.0	"A"	"900_226000584318"	"downstream"	31	0.7	"HDX"	"A1"	482	"487/532"	1372	311	" A "
"S"	2020-08-11 13:08:57	"G"	00:00:00.5	"A"	"900_226000584318"	"downstream"	6	0.8	"HDX"	"A1"	39	"507/509"	1374.5	315	" A "
"S"	2020-08-11 13:09:42	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"downstream"	1	0.7	"HDX"	"A1"	441	"473/473"	1373.5	294	" E "
"S"	2020-08-11 13:09:44	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"downstream"	1	0.8	"HDX"	"A1"	25	"502/502"	1373.5	305	" E "
"S"	2020-08-11 13:09:48	"G"	00:00:00.7	"R"	"0000_0000000168273013"	"downstream"	8	0.8	"HDX"	"A1"	39	"509/510"	1373.5	314	" E "
"S"	2020-08-11 13:10:14	"G"	00:00:02.2	"A"	"900_230000009506"	"downstream"	23	0.8	"HDX"	"A1"	248	"508/518"	1375.5	310	" C "
"S"	2020-08-11 13:10:18	"G"	00:00:06.0	"A"	"900_230000009506"	"downstream"	61	0.7	"HDX"	"A1"	14	"493/512"	1375	301	" C "
"S"	2020-08-11 13:10:26	"G"	00:00:00.0	"A"	"900_230000009506"	"downstream"	1	0.9	"HDX"	"A1"	26	"499/499"	1372	304	" C "
"S"	2020-08-11 13:10:58	"G"	00:00:00.1	"A"	"900_230000009506"	"downstream"	2	0.7	"HDX"	"A1"	313	"477/478"	1372.5	297	" C "
"S"	2020-08-11 13:11:05	"G"	00:00:00.0	"A"	"900_230000009506"	"downstream"	1	0.8	"HDX"	"A1"	74	"514/514"	1373.5	319	" C "
"S"	2020-08-11 13:11:07	"G"	00:00:02.4	"A"	"900_230000009506"	"downstream"	25	0.8	"HDX"	"A1"	17	"505/511"	1374	304	" C "
"S"	2020-08-11 13:11:12	"G"	00:00:02.2	"A"	"900_230000009506"	"downstream"	23	0.7	"HDX"	"A1"	20	"503/507"	1370.5	305	" C "
"S"	2020-08-11 13:11:26	"G"	00:00:02.6	"A"	"900_226000584318"	"downstream"	27	0.7	"HDX"	"A1"	115	"557/597"	1373.5	340	" A "
"S"	2020-08-11 13:11:30	"G"	00:00:00.7	"A"	"900_226000584318"	"downstream"	8	0.8	"HDX"	"A1"	16	"498/526"	1374	318	" A "
"S"	2020-08-11 13:11:35	"G"	00:00:00.7	"A"	"900_226000584318"	"downstream"	8	0.8	"HDX"	"A1"	43	"499/510"	1376	321	" A "
"S"	2020-08-11 13:11:40	"G"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.8	"HDX"	"A1"	38	"507/507"	1375	301	" A "
"S"	2020-08-11 13:12:05	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"downstream"	1	0.8	"HDX"	"A1"	257	"471/471"	1373	294	" E "
"S"	2020-08-11 13:12:15	"G"	00:00:01.6	"R"	"0000_0000000168273013"	"downstream"	17	0.8	"HDX"	"A1"	95	"521/562"	1373	336	" E "
"S"	2020-08-11 13:12:22	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"downstream"	1	0.8	"HDX"	"A1"	57	"504/504"	1373	321	" E "
"S"	2020-08-11 13:13:00	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"downstream"	1	0.8	"HDX"	"A1"	380	"464/464"	1374	294	" E "
"S"	2020-08-11 13:13:07	"G"	00:00:00.6	"R"	"0000_0000000168273013"	"downstream"	7	0.8	"HDX"	"A1"	62	"493/513"	1372.5	311	" E "
"S"	2020-08-11 13:13:14	"G"	00:00:01.6	"R"	"0000_0000000168273013"	"downstream"	17	0.8	"HDX"	"A1"	68	"472/502"	1374	321	" E "
"S"	2020-08-11 13:13:17	"G"	00:00:04.2	"R"	"0000_0000000168273013"	"downstream"	43	0.8	"HDX"	"A1"	14	"475/512"	1374.5	300	" E "
"S"	2020-08-11 13:13:24	"G"	00:00:01.0	"R"	"0000_0000000168273013"	"downstream"	11	0.8	"HDX"	"A1"	28	"480/490"	1373	313	" E "
"S"	2020-08-11 13:13:27	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"downstream"	1	0.8	"HDX"	"A1"	18	"477/477"	1373.5	295	" E "
"S"	2020-08-11 13:13:36	"G"	00:00:01.4	"R"	"0000_0000000168273013"	"downstream"	15	0.8	"HDX"	"A1"	88	"479/499"	1373.5	309	" E "
"S"	2020-08-11 13:14:05	"G"	00:00:01.0	"A"	"900_226000584318"	"downstream"	11	0.8	"HDX"	"A1"	277	"501/515"	1373.5	341	" A "
"S"	2020-08-11 13:14:09	"G"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.8	"HDX"	"A1"	27	"469/469"	1374	284	" A "
"S"	2020-08-11 13:14:15	"G"	00:00:00.5	"A"	"900_226000584318"	"downstream"	6	0.8	"HDX"	"A1"	57	"500/516"	1374.5	324	" A "
"S"	2020-08-11 13:14:32	"G"	00:00:03.1	"A"	"900_230000009506"	"downstream"	32	0.8	"HDX"	"A1"	164	"503/547"	1374.5	316	" C "
"S"	2020-08-11 13:14:38	"G"	00:00:00.1	"A"	"900_230000009506"	"downstream"	2	0.8	"HDX"	"A1"	32	"502/503"	1373.5	308	" C "
"S"	2020-08-11 13:14:42	"G"	00:00:01.0	"A"	"900_230000009506"	"downstream"	11	0.8	"HDX"	"A1"	36	"502/504"	1372.5	305	" C "
"S"	2020-08-11 13:15:18	"G"	00:00:03.2	"A"	"900_230000009506"	"downstream"	33	0.8	"HDX"	"A1"	350	"493/498"	1377	313	" C "
"S"	2020-08-11 13:15:28	"G"	00:00:00.9	"A"	"900_230000009506"	"downstream"	10	0.8	"HDX"	"A1"	61	"485/497"	1377	313	" C "
"S"	2020-08-11 13:15:49	"G"	00:00:05.1	"A"	"900_226000584318"	"downstream"	52	0.9	"HDX"	"A1"	207	"506/537"	1373	320	" A "
"S"	2020-08-11 13:16:01	"G"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.7	"HDX"	"A1"	63	"526/526"	1375.5	320	" A "
"S"	2020-08-11 13:16:02	"G"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.8	"HDX"	"A1"	14	"513/513"	1373.5	327	" A "
"S"	2020-08-11 13:16:29	"G"	00:00:00.1	"R"	"0000_0000000168273013"	"downstream"	2	0.8	"HDX"	"A1"	266	"477/487"	1371.5	307	" E "
"S"	2020-08-11 13:16:31	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"downstream"	1	0.9	"HDX"	"A1"	21	"485/485"	1370.5	311	" E "
"S"	2020-08-11 13:16:36	"G"	00:00:08.1	"R"	"0000_0000000168273013"	"downstream"	82	0.7	"HDX"	"A1"	44	"461/513"	1370	295	" E "
"S"	2020-08-11 13:16:48	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"downstream"	1	0.7	"HDX"	"A1"	39	"472/472"	1375	308	" E "
"S"	2020-08-11 13:17:03	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"downstream"	1	0.7	"HDX"	"A1"	149	"453/453"	1377.5	291	" E "
"S"	2020-08-11 13:17:06	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"downstream"	1	0.7	"HDX"	"A1"	30	"457/457"	1375.5	300	" E "
"S"	2020-08-11 13:17:12	"G"	00:00:00.6	"R"	"0000_0000000168273013"	"downstream"	7	0.8	"HDX"	"A1"	58	"471/487"	1377	317	" E "
"S"	2020-08-11 13:18:17	"G"	00:00:01.1	"R"	"0000_0000000168273013"	"downstream"	12	0.8	"HDX"	"A1"	645	"515/536"	1373.5	329	" E "
"S"	2020-08-11 13:18:31	"G"	00:00:01.7	"R"	"0000_0000000168273013"	"downstream"	18	0.8	"HDX"	"A1"	24	"455/477"	1373.5	297	" E "
"S"	2020-08-11 13:18:34	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"downstream"	1	0.8	"HDX"	"A1"	16	"483/483"	1371.5	307	" E "
"S"	2020-08-11 13:18:37	"G"	00:00:00.1	"R"	"0000_0000000168273013"	"downstream"	2	0.8	"HDX"	"A1"	26	"481/484"	1372	304	" E "
"S"	2020-08-11 13:18:43	"G"	00:00:00.1	"R"	"0000_0000000168273013"	"downstream"	2	0.7	"HDX"	"A1"	57	"487/487"	1374.5	311	" E "
"S"	2020-08-11 13:18:51	"G"	00:00:00.0	"R"	"0000_0000000168273013"	"downstream"	1	0.8	"HDX"	"A1"	74	"489/489"	1375.5	298	" E "
"S"	2020-08-11 13:19:22	"G"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.8	"HDX"	"A1"	310	"424/424"	1375.5	264	" A "
"S"	2020-08-11 13:19:24	"G"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.8	"HDX"	"A1"	26	"487/487"	1374.5	308	" A "
"S"	2020-08-11 13:19:31	"G"	00:00:02.5	"A"	"900_226000584318"	"downstream"	26	0.8	"HDX"	"A1"	66	"474/509"	1375.5	295	" A "
"S"	2020-08-11 13:19:40	"G"	00:00:00.9	"A"	"900_226000584318"	"downstream"	10	0.8	"HDX"	"A1"	60	"490/502"	1376	311	" A "
"S"	2020-08-11 13:19:50	"G"	00:00:00.8	"A"	"900_226000584318"	"downstream"	9	0.8	"HDX"	"A1"	97	"501/513"	1375.5	310	" A "
"S"	2020-08-11 13:19:53	"G"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.7	"HDX"	"A1"	16	"474/474"	1374.5	297	" A "
"S"	2020-08-11 13:19:59	"G"	00:00:00.4	"A"	"900_226000584318"	"downstream"	5	0.7	"HDX"	"A1"	63	"510/511"	1375.5	324	" A "
