DTY	ARR	TRF	DUR	TTY	TAG	SCD	NCD	EFA
S	2019-10-31 19:30:52.000	G	00:00:00.200	W	0000_000000004978	TES	3	1.1
S	2019-10-31 19:31:51.600	G	00:00:00.600	W	0000_000000004978	TES	7	1.1
S	2019-10-31 19:32:51.400	G	00:00:00.800	W	0000_000000004978	TES	9	1.1
S	2019-10-31 19:33:51.800	G	00:00:00.000	A	  0_000000002489	TES	2	1.1
S	2019-10-31 19:33:51.900	G	00:00:00.300	W	0000_000000004978	TES	4	1.1
S	2019-10-31 19:34:51.300	G	00:00:00.900	W	0000_000000004978	TES	10	1.1
S	2019-10-31 19:35:51.500	G	00:00:00.100	W	0000_000000004978	TES	2	1.1
S	2019-10-31 19:37:51.800	G	00:00:00.000	W	0000_000000004978	TES	2	1.1
S	2019-10-31 19:38:51.200	G	00:00:00.600	W	0000_000000004978	TES	7	1.1
S	2019-10-31 19:39:51.800	G	00:00:00.200	W	0000_000000004978	TES	3	1.0
S	2019-10-31 19:40:51.800	G	00:00:00.000	W	0000_000000004978	TES	2	1.1
S	2019-10-31 19:41:51.400	G	00:00:00.000	W	0000_000000004978	TES	2	1.1
S	2019-10-31 19:42:51.600	G	00:00:00.400	W	0000_000000004978	TES	5	1.1
S	2019-10-31 19:43:52.000	G	00:00:00.000	W	0000_000000004978	TES	2	1.1
S	2019-10-31 19:44:51.900	G	00:00:00.000	W	0000_000000004978	TES	2	1.1
S	2019-10-31 19:45:51.100	G	00:00:00.000	W	0000_000000004978	TES	2	1.1
S	2019-10-31 19:46:51.300	G	00:00:00.200	W	0000_000000004978	TES	3	1.1
S	2019-10-31 19:47:51.000	G	00:00:00.700	W	0000_000000004978	TES	8	1.1
S	2019-10-31 19:48:51.200	G	00:00:00.700	W	0000_000000004978	TES	8	1.0
S	2019-10-31 19:49:51.100	G	00:00:00.500	W	0000_000000004978	TES	6	1.1
S	2019-10-31 19:50:51.100	G	00:00:00.100	W	0000_000000004978	TES	2	1.1
S	2019-10-31 19:51:51.000	G	00:00:00.200	W	0000_000000004978	TES	3	1.0
S	2019-10-31 19:53:51.700	G	00:00:00.000	W	0000_000000004978	TES	2	1.1
S	2019-10-31 19:54:51.100	G	00:00:00.300	W	0000_000000004978	TES	4	1.1
S	2019-10-31 19:55:50.800	G	00:00:00.800	W	0000_000000004978	TES	9	1.1
S	2019-10-31 19:56:50.800	G	00:00:00.900	W	0000_000000004978	TES	10	1.0
S	2019-10-31 19:57:51.600	G	00:00:00.000	W	0000_000000004978	TES	2	1.1
S	2019-10-31 19:58:50.800	G	00:00:00.700	W	0000_000000004978	TES	8	1.1
S	2019-10-31 19:59:50.800	G	00:00:00.500	W	0000_000000004978	TES	6	1.1
S	2019-10-31 20:00:50.800	G	00:00:00.300	W	0000_000000004978	TES	4	1.1
S	2019-10-31 20:02:51.000	G	00:00:00.000	W	0000_000000004978	TES	2	1.1
S	2019-10-31 20:03:50.800	G	00:00:00.700	W	0000_000000004978	TES	8	1.1
S	2019-10-31 20:05:51.200	G	00:00:00.000	W	0000_000000004978	TES	2	1.1
S	2019-10-31 20:06:50.900	G	00:00:00.000	W	0000_000000004978	TES	2	1.1
S	2019-10-31 20:07:50.500	G	00:00:00.800	W	0000_000000004978	TES	9	1.1
S	2019-10-31 20:08:50.600	G	00:00:00.700	W	0000_000000004978	TES	8	1.1
S	2019-10-31 20:09:50.900	G	00:00:00.000	W	0000_000000004978	TES	2	1.1
S	2019-10-31 20:11:50.400	G	00:00:00.700	W	0000_000000004978	TES	8	1.1
S	2019-10-31 20:12:50.600	G	00:00:00.100	W	0000_000000004978	TES	2	1.1
S	2019-10-31 20:13:50.300	G	00:00:00.600	W	0000_000000004978	TES	7	1.1
S	2019-10-31 20:14:50.200	G	00:00:00.400	W	0000_000000004978	TES	5	1.1
S	2019-10-31 20:15:50.300	G	00:00:00.600	W	0000_000000004978	TES	7	1.1
S	2019-10-31 20:16:51.000	G	00:00:00.000	W	0000_000000004978	TES	2	1.1
S	2019-10-31 20:17:50.200	G	00:00:00.800	W	0000_000000004978	TES	9	1.1
S	2019-10-31 20:19:50.300	G	00:00:00.500	W	0000_000000004978	TES	6	1.1
S	2019-10-31 20:20:50.000	G	00:00:00.200	W	0000_000000004978	TES	3	1.1
S	2019-10-31 20:22:50.600	G	00:00:00.000	W	0000_000000004978	TES	2	1.1
S	2019-10-31 20:23:49.900	G	00:00:00.400	W	0000_000000004978	TES	5	1.1
S	2019-10-31 20:24:50.200	G	00:00:00.500	W	0000_000000004978	TES	6	1.1
S	2019-10-31 20:27:50.500	G	00:00:00.100	W	0000_000000004978	TES	2	1.1
S	2019-10-31 20:29:49.800	G	00:00:00.600	W	0000_000000004978	TES	7	1.1
S	2019-10-31 20:30:49.900	G	00:00:00.400	W	0000_000000004978	TES	5	1.1
S	2019-10-31 20:31:50.100	G	00:00:00.000	W	0000_000000004978	TES	2	1.0
S	2019-10-31 20:32:50.100	G	00:00:00.300	W	0000_000000004978	TES	4	1.1
S	2019-10-31 20:33:49.800	G	00:00:00.600	W	0000_000000004978	TES	7	1.1
S	2019-10-31 20:34:49.500	G	00:00:00.500	W	0000_000000004978	TES	6	1.1
S	2019-10-31 20:35:50.100	G	00:00:00.100	W	0000_000000004978	TES	2	1.1
S	2019-10-31 20:36:49.600	G	00:00:00.300	W	0000_000000004978	TES	4	1.1
S	2019-10-31 20:37:49.400	G	00:00:00.000	W	0000_000000004978	TES	2	1.1
S	2019-10-31 20:38:49.500	G	00:00:00.700	W	0000_000000004978	TES	8	1.1
S	2019-10-31 20:39:49.500	G	00:00:00.700	W	0000_000000004978	TES	8	1.0
S	2019-10-31 20:40:49.500	G	00:00:00.500	W	0000_000000004978	TES	6	1.0
S	2019-10-31 20:41:49.400	G	00:00:00.500	W	0000_000000004978	TES	6	1.1
S	2019-10-31 20:42:49.500	G	00:00:00.500	W	0000_000000004978	TES	6	1.1
S	2019-10-31 20:43:49.300	G	00:00:00.200	W	0000_000000004978	TES	3	1.0
S	2019-10-31 20:45:49.900	G	00:00:00.000	W	0000_000000004978	TES	2	1.1
S	2019-10-31 20:46:49.600	G	00:00:00.300	W	0000_000000004978	TES	4	1.1
S	2019-10-31 20:47:49.500	G	00:00:00.000	W	0000_000000004978	TES	2	1.0
S	2019-10-31 20:48:49.300	G	00:00:00.700	W	0000_000000004978	TES	8	1.1
S	2019-10-31 20:49:49.100	G	00:00:00.500	W	0000_000000004978	TES	6	1.1
S	2019-10-31 20:50:49.100	G	00:00:00.700	W	0000_000000004978	TES	8	1.1
S	2019-10-31 20:51:49.300	G	00:00:00.300	W	0000_000000004978	TES	4	1.1
S	2019-10-31 20:52:49.100	G	00:00:00.800	W	0000_000000004978	TES	9	1.1
S	2019-10-31 20:53:49.000	G	00:00:00.300	W	0000_000000004978	TES	4	1.1
S	2019-10-31 20:54:49.300	G	00:00:00.300	W	0000_000000004978	TES	4	1.0
S	2019-10-31 20:55:49.800	G	00:00:00.000	W	0000_000000004978	TES	2	1.0
S	2019-10-31 20:56:49.600	G	00:00:00.000	W	0000_000000004978	TES	2	1.1
S	2019-10-31 20:57:49.100	G	00:00:00.600	W	0000_000000004978	TES	7	1.1
S	2019-10-31 20:58:49.100	G	00:00:00.500	W	0000_000000004978	TES	6	1.1
S	2019-10-31 20:59:49.000	G	00:00:00.600	W	0000_000000004978	TES	7	1.1
S	2019-10-31 21:00:49.100	G	00:00:00.000	W	0000_000000004978	TES	2	1.1
S	2019-10-31 21:01:49.100	G	00:00:00.000	W	0000_000000004978	TES	2	1.1
S	2019-10-31 21:02:49.100	G	00:00:00.400	W	0000_000000004978	TES	5	1.1
S	2019-10-31 21:03:49.400	G	00:00:00.000	W	0000_000000004978	TES	2	1.1
S	2019-10-31 21:04:49.200	G	00:00:00.300	W	0000_000000004978	TES	4	1.1
S	2019-10-31 21:05:49.000	G	00:00:00.000	W	0000_000000004978	TES	2	1.0
S	2019-10-31 21:06:48.800	G	00:00:00.700	W	0000_000000004978	TES	8	1.1
S	2019-10-31 21:07:48.700	G	00:00:00.900	W	0000_000000004978	TES	10	1.1
S	2019-10-31 21:08:49.000	G	00:00:00.600	W	0000_000000004978	TES	7	1.1
S	2019-10-31 21:09:48.700	G	00:00:00.700	W	0000_000000004978	TES	8	1.0
S	2019-10-31 21:10:49.200	G	00:00:00.300	W	0000_000000004978	TES	4	1.0
S	2019-10-31 21:11:48.600	G	00:00:00.900	W	0000_000000004978	TES	10	1.0
S	2019-10-31 21:12:48.600	G	00:00:00.900	W	0000_000000004978	TES	10	1.1
S	2019-10-31 21:13:48.800	G	00:00:00.600	W	0000_000000004978	TES	7	1.0
S	2019-10-31 21:14:48.600	G	00:00:00.200	W	0000_000000004978	TES	3	1.0
S	2019-10-31 21:16:48.700	G	00:00:00.600	W	0000_000000004978	TES	7	1.0
S	2019-10-31 21:17:48.700	G	00:00:00.600	W	0000_000000004978	TES	7	1.0
S	2019-10-31 21:18:49.200	G	00:00:00.000	W	0000_000000004978	TES	2	1.0
S	2019-10-31 21:19:49.000	G	00:00:00.000	W	0000_000000004978	TES	2	1.1
S	2019-10-31 21:20:48.400	G	00:00:00.700	W	0000_000000004978	TES	8	1.0
S	2019-10-31 21:21:48.700	G	00:00:00.000	W	0000_000000004978	TES	2	1.0
S	2019-10-31 21:22:48.700	G	00:00:00.200	W	0000_000000004978	TES	3	1.0
S	2019-10-31 21:23:48.400	G	00:00:00.600	W	0000_000000004978	TES	7	1.1
S	2019-10-31 21:24:48.500	G	00:00:00.000	W	0000_000000004978	TES	2	1.0
S	2019-10-31 21:25:48.400	G	00:00:00.100	W	0000_000000004978	TES	2	1.0
S	2019-10-31 21:26:48.500	G	00:00:00.100	W	0000_000000004978	TES	2	0.9
S	2019-10-31 21:27:48.700	G	00:00:00.400	W	0000_000000004978	TES	5	0.9
S	2019-10-31 21:28:49.000	G	00:00:00.000	W	0000_000000004978	TES	2	0.9
S	2019-10-31 21:29:48.700	G	00:00:00.200	W	0000_000000004978	TES	3	0.9
S	2019-10-31 21:30:48.600	G	00:00:00.400	W	0000_000000004978	TES	5	0.8
S	2019-10-31 21:31:48.600	G	00:00:00.000	A	  0_000000002489	TES	2	0.8
S	2019-10-31 21:31:48.400	G	00:00:00.500	W	0000_000000004978	TES	6	0.8
S	2019-10-31 21:32:48.900	G	00:00:00.000	W	0000_000000004978	TES	2	0.9
S	2019-10-31 21:33:48.200	G	00:00:00.300	W	0000_000000004978	TES	4	0.9
S	2019-10-31 21:35:48.100	G	00:00:00.000	W	0000_000000004978	TES	2	0.8
S	2019-10-31 21:37:48.600	G	00:00:00.000	W	0000_000000004978	TES	2	0.9
S	2019-10-31 21:38:48.000	G	00:00:00.500	W	0000_000000004978	TES	6	0.9
S	2019-10-31 21:39:48.300	G	00:00:00.000	W	0000_000000004978	TES	2	0.9
S	2019-10-31 21:40:47.800	G	00:00:00.300	W	0000_000000004978	TES	4	0.9
S	2019-10-31 21:41:48.200	G	00:00:00.000	W	0000_000000004978	TES	2	0.9
S	2019-10-31 21:44:47.900	G	00:00:00.200	W	0000_000000004978	TES	3	0.9
S	2019-10-31 21:45:47.800	G	00:00:00.600	W	0000_000000004978	TES	7	0.9
S	2019-10-31 21:46:47.600	G	00:00:00.000	W	0000_000000004978	TES	2	0.9
S	2019-10-31 21:47:47.800	G	00:00:00.100	W	0000_000000004978	TES	2	0.9
S	2019-10-31 21:48:47.500	G	00:00:00.600	W	0000_000000004978	TES	7	0.9
S	2019-10-31 21:49:47.500	G	00:00:00.000	W	0000_000000004978	TES	2	0.9
S	2019-10-31 21:50:47.500	G	00:00:00.400	W	0000_000000004978	TES	5	0.9
S	2019-10-31 21:51:47.400	G	00:00:00.800	W	0000_000000004978	TES	9	0.8
S	2019-10-31 21:52:48.100	G	00:00:00.000	W	0000_000000004978	TES	2	0.9
S	2019-10-31 21:53:47.400	G	00:00:00.600	W	0000_000000004978	TES	7	0.8
S	2019-10-31 21:54:47.200	G	00:00:00.900	W	0000_000000004978	TES	10	0.9
S	2019-10-31 21:55:47.300	G	00:00:00.200	W	0000_000000004978	TES	3	0.9
S	2019-10-31 21:56:47.900	G	00:00:00.000	W	0000_000000004978	TES	2	0.8
S	2019-10-31 21:57:47.400	G	00:00:00.000	W	0000_000000004978	TES	2	0.9
S	2019-10-31 21:58:47.100	G	00:00:00.600	W	0000_000000004978	TES	7	0.9
S	2019-10-31 21:59:47.200	G	00:00:00.500	W	0000_000000004978	TES	6	0.9
S	2019-10-31 22:01:47.000	G	00:00:00.200	W	0000_000000004978	TES	3	0.9
S	2019-10-31 22:02:47.100	G	00:00:00.600	W	0000_000000004978	TES	7	0.9
S	2019-10-31 22:03:47.300	G	00:00:00.000	W	0000_000000004978	TES	2	0.9
S	2019-10-31 22:05:47.600	G	00:00:00.000	W	0000_000000004978	TES	2	0.9
S	2019-10-31 22:07:46.700	G	00:00:00.500	W	0000_000000004978	TES	6	0.9
S	2019-10-31 22:08:46.900	G	00:00:00.600	W	0000_000000004978	TES	7	0.9
S	2019-10-31 22:09:46.800	G	00:00:00.000	W	0000_000000004978	TES	2	0.9
S	2019-10-31 22:10:46.700	G	00:00:00.600	W	0000_000000004978	TES	7	0.9
S	2019-10-31 22:11:46.900	G	00:00:00.000	W	0000_000000004978	TES	2	0.9
S	2019-10-31 22:13:46.700	G	00:00:00.500	W	0000_000000004978	TES	6	0.8
S	2019-10-31 22:14:46.600	G	00:00:00.500	W	0000_000000004978	TES	6	0.9
S	2019-10-31 22:15:46.800	G	00:00:00.400	W	0000_000000004978	TES	5	0.9
S	2019-10-31 22:16:46.600	G	00:00:00.700	W	0000_000000004978	TES	8	0.8
S	2019-10-31 22:17:46.400	G	00:00:00.800	W	0000_000000004978	TES	9	0.9
S	2019-10-31 22:18:46.400	G	00:00:00.700	W	0000_000000004978	TES	8	0.9
S	2019-10-31 22:20:46.500	G	00:00:00.000	W	0000_000000004978	TES	2	0.9
S	2019-10-31 22:21:46.500	G	00:00:00.100	W	0000_000000004978	TES	2	0.9
S	2019-10-31 22:22:46.600	G	00:00:00.000	W	0000_000000004978	TES	2	0.8
S	2019-10-31 22:23:46.100	G	00:00:00.900	W	0000_000000004978	TES	10	0.8
S	2019-10-31 22:24:46.100	G	00:00:00.300	W	0000_000000004978	TES	4	1.0
S	2019-10-31 22:25:46.700	G	00:00:00.000	W	0000_000000004978	TES	2	0.9
S	2019-10-31 22:26:46.300	G	00:00:00.500	W	0000_000000004978	TES	6	0.9
S	2019-10-31 22:27:46.400	G	00:00:00.200	W	0000_000000004978	TES	3	0.9
S	2019-10-31 22:28:46.000	G	00:00:00.000	W	0000_000000004978	TES	2	0.9
S	2019-10-31 22:29:46.300	G	00:00:00.200	W	0000_000000004978	TES	3	0.9
S	2019-10-31 22:30:46.000	G	00:00:00.400	W	0000_000000004978	TES	5	0.9
S	2019-10-31 22:31:46.200	G	00:00:00.000	W	0000_000000004978	TES	2	1.0
S	2019-10-31 22:32:45.900	G	00:00:00.700	W	0000_000000004978	TES	8	0.8
S	2019-10-31 22:33:45.900	G	00:00:00.600	W	0000_000000004978	TES	7	0.8
S	2019-10-31 22:34:45.800	G	00:00:00.400	W	0000_000000004978	TES	5	0.8
S	2019-10-31 22:35:45.800	G	00:00:00.800	W	0000_000000004978	TES	9	0.8
S	2019-10-31 22:36:45.900	G	00:00:00.500	W	0000_000000004978	TES	6	0.8
S	2019-10-31 22:37:45.700	G	00:00:00.700	W	0000_000000004978	TES	8	0.9
S	2019-10-31 22:38:46.500	G	00:00:00.000	W	0000_000000004978	TES	2	0.9
S	2019-10-31 22:39:46.500	G	00:00:00.000	W	0000_000000004978	TES	2	0.8
S	2019-10-31 22:40:45.800	G	00:00:00.000	W	0000_000000004978	TES	2	0.9
S	2019-10-31 22:41:45.500	G	00:00:00.700	W	0000_000000004978	TES	8	0.9
S	2019-10-31 22:42:45.500	G	00:00:00.900	W	0000_000000004978	TES	10	0.9
S	2019-10-31 22:43:45.800	G	00:00:00.000	W	0000_000000004978	TES	2	0.9
S	2019-10-31 22:44:45.600	G	00:00:00.200	W	0000_000000004978	TES	3	0.8
S	2019-10-31 22:45:45.600	G	00:00:00.300	W	0000_000000004978	TES	4	0.9
S	2019-10-31 22:46:45.400	G	00:00:00.800	W	0000_000000004978	TES	9	0.8
S	2019-10-31 22:47:45.900	G	00:00:00.000	W	0000_000000004978	TES	2	0.8
S	2019-10-31 22:48:45.600	G	00:00:00.500	W	0000_000000004978	TES	6	0.8
S	2019-10-31 22:49:45.300	G	00:00:00.700	W	0000_000000004978	TES	8	0.9
S	2019-10-31 22:50:45.200	G	00:00:00.900	W	0000_000000004978	TES	10	0.9
S	2019-10-31 22:51:45.300	G	00:00:00.400	W	0000_000000004978	TES	5	0.8
S	2019-10-31 22:52:46.000	G	00:00:00.000	W	0000_000000004978	TES	2	0.8
S	2019-10-31 22:53:45.100	G	00:00:00.300	W	0000_000000004978	TES	4	0.8
S	2019-10-31 22:55:45.800	G	00:00:00.000	W	0000_000000004978	TES	2	0.9
S	2019-10-31 22:56:45.100	G	00:00:00.000	W	0000_000000004978	TES	2	0.8
S	2019-10-31 22:57:45.100	G	00:00:00.700	W	0000_000000004978	TES	8	0.9
S	2019-10-31 22:58:45.000	G	00:00:00.000	W	0000_000000004978	TES	2	0.9
S	2019-10-31 22:58:45.400	G	00:00:00.000	W	0000_000000002489	TES	2	0.9
S	2019-10-31 23:00:45.000	G	00:00:00.600	W	0000_000000004978	TES	7	1.0
S	2019-10-31 23:01:45.000	G	00:00:00.600	W	0000_000000004978	TES	7	0.9
S	2019-10-31 23:02:45.000	G	00:00:00.000	W	0000_000000004978	TES	2	0.8
S	2019-10-31 23:03:44.900	G	00:00:00.700	W	0000_000000004978	TES	8	0.8
S	2019-10-31 23:04:45.000	G	00:00:00.500	W	0000_000000004978	TES	6	0.9
S	2019-10-31 23:05:45.300	G	00:00:00.000	W	0000_000000004978	TES	2	0.8
S	2019-10-31 23:06:45.100	G	00:00:00.200	W	0000_000000004978	TES	3	0.9
S	2019-10-31 23:07:44.700	G	00:00:00.100	W	0000_000000004978	TES	2	0.9
S	2019-10-31 23:08:44.700	G	00:00:00.800	W	0000_000000004978	TES	9	0.9
S	2019-10-31 23:09:44.800	G	00:00:00.400	W	0000_000000004978	TES	5	0.9
S	2019-10-31 23:10:44.700	G	00:00:00.000	W	0000_000000004978	TES	2	0.9
S	2019-10-31 23:11:44.700	G	00:00:00.500	W	0000_000000004978	TES	6	0.9
S	2019-10-31 23:12:45.100	G	00:00:00.000	W	0000_000000004978	TES	2	0.8
S	2019-10-31 23:13:44.700	G	00:00:00.500	W	0000_000000004978	TES	6	1.0
S	2019-10-31 23:14:44.400	G	00:00:00.800	W	0000_000000004978	TES	9	0.8
S	2019-10-31 23:15:44.900	G	00:00:00.200	W	0000_000000004978	TES	3	0.9
S	2019-10-31 23:16:44.700	G	00:00:00.500	W	0000_000000004978	TES	6	0.9
S	2019-10-31 23:17:44.400	G	00:00:00.700	W	0000_000000004978	TES	8	0.8
S	2019-10-31 23:18:44.700	G	00:00:00.400	W	0000_000000004978	TES	5	0.9
S	2019-10-31 23:19:44.400	G	00:00:00.600	W	0000_000000004978	TES	7	0.8
S	2019-10-31 23:20:44.700	G	00:00:00.300	W	0000_000000004978	TES	4	0.8
S	2019-10-31 23:21:44.300	G	00:00:00.300	W	0000_000000004978	TES	4	0.9
S	2019-10-31 23:22:44.200	G	00:00:00.800	W	0000_000000004978	TES	9	0.9
S	2019-10-31 23:23:44.500	G	00:00:00.400	W	0000_000000004978	TES	5	0.8
S	2019-10-31 23:24:44.100	G	00:00:00.800	W	0000_000000004978	TES	9	0.8
S	2019-10-31 23:26:44.100	G	00:00:00.800	W	0000_000000004978	TES	9	0.9
S	2019-10-31 23:27:44.000	G	00:00:00.900	W	0000_000000004978	TES	10	0.9
S	2019-10-31 23:28:44.000	G	00:00:00.400	W	0000_000000004978	TES	5	0.9
S	2019-10-31 23:29:44.500	G	00:00:00.100	W	0000_000000004978	TES	2	0.9
S	2019-10-31 23:30:43.900	G	00:00:00.800	W	0000_000000004978	TES	9	0.9
S	2019-10-31 23:31:44.000	G	00:00:00.700	W	0000_000000004978	TES	8	0.9
S	2019-10-31 23:32:44.300	G	00:00:00.300	W	0000_000000004978	TES	4	0.9
S	2019-10-31 23:33:44.000	G	00:00:00.500	W	0000_000000004978	TES	6	0.9
S	2019-10-31 23:34:07.200	G	00:00:00.000	W	1209_450359747569	TES	2	0.8
S	2019-10-31 23:34:44.000	G	00:00:00.200	W	0000_000000004978	TES	3	0.9
S	2019-10-31 23:35:44.100	G	00:00:00.500	W	0000_000000004978	TES	6	0.9
S	2019-10-31 23:36:43.800	G	00:00:00.500	W	0000_000000004978	TES	6	0.9
S	2019-10-31 23:37:43.800	G	00:00:00.500	W	0000_000000004978	TES	6	0.9
S	2019-10-31 23:38:43.800	G	00:00:00.000	W	0000_000000004978	TES	2	0.9
S	2019-10-31 23:39:43.700	G	00:00:00.700	W	0000_000000004978	TES	8	0.9
S	2019-10-31 23:40:43.700	G	00:00:00.500	W	0000_000000004978	TES	6	0.9
S	2019-10-31 23:41:43.600	G	00:00:00.400	W	0000_000000004978	TES	5	0.9
S	2019-10-31 23:42:44.000	G	00:00:00.300	W	0000_000000004978	TES	4	0.9
S	2019-10-31 23:43:44.100	G	00:00:00.100	W	0000_000000004978	TES	2	0.9
S	2019-10-31 23:44:43.500	G	00:00:00.800	W	0000_000000004978	TES	9	0.9
S	2019-10-31 23:45:43.500	G	00:00:00.800	W	0000_000000004978	TES	9	0.8
S	2019-10-31 23:46:43.500	G	00:00:00.800	W	0000_000000004978	TES	9	0.9
S	2019-10-31 23:47:43.400	G	00:00:00.900	W	0000_000000004978	TES	10	0.9
S	2019-10-31 23:48:43.500	G	00:00:00.500	W	0000_000000004978	TES	6	0.9
S	2019-10-31 23:49:43.400	G	00:00:00.800	W	0000_000000004978	TES	9	0.8
S	2019-10-31 23:50:43.500	G	00:00:00.200	W	0000_000000004978	TES	3	0.9
S	2019-10-31 23:51:43.600	G	00:00:00.500	W	0000_000000004978	TES	6	0.9
S	2019-10-31 23:52:43.400	G	00:00:00.500	W	0000_000000004978	TES	6	0.9
S	2019-10-31 23:53:44.000	G	00:00:00.100	W	0000_000000004978	TES	2	0.8
S	2019-10-31 23:54:43.200	G	00:00:00.800	W	0000_000000004978	TES	9	0.8
S	2019-10-31 23:55:43.300	G	00:00:00.000	W	0000_000000004978	TES	2	0.8
S	2019-10-31 23:56:43.200	G	00:00:00.500	W	0000_000000004978	TES	6	0.9
S	2019-10-31 23:57:43.100	G	00:00:00.400	W	0000_000000004978	TES	5	0.9
S	2019-10-31 23:58:43.200	G	00:00:00.800	W	0000_000000004978	TES	9	0.9
S	2019-10-31 23:59:43.200	G	00:00:00.000	W	0000_000000004978	TES	2	0.9
S	2019-11-01 00:00:43.300	G	00:00:00.000	W	0000_000000004978	TES	2	0.9
S	2019-11-01 00:01:43.400	G	00:00:00.500	W	0000_000000004978	TES	6	0.9
S	2019-11-01 00:02:43.100	G	00:00:00.400	W	0000_000000004978	TES	5	0.9
S	2019-11-01 00:03:43.200	G	00:00:00.500	W	0000_000000004978	TES	6	0.8
S	2019-11-01 00:04:43.100	G	00:00:00.700	W	0000_000000004978	TES	8	0.9
S	2019-11-01 00:05:42.900	G	00:00:00.800	W	0000_000000004978	TES	9	0.9
S	2019-11-01 00:06:43.300	G	00:00:00.200	W	0000_000000004978	TES	3	0.9
S	2019-11-01 00:07:42.800	G	00:00:00.700	W	0000_000000004978	TES	8	0.8
S	2019-11-01 00:08:42.900	G	00:00:00.600	W	0000_000000004978	TES	7	0.8
S	2019-11-01 00:09:43.000	G	00:00:00.600	W	0000_000000004978	TES	7	0.8
S	2019-11-01 00:11:42.700	G	00:00:00.600	W	0000_000000004978	TES	7	0.9
S	2019-11-01 00:12:43.400	G	00:00:00.000	W	0000_000000004978	TES	2	0.9
S	2019-11-01 00:13:42.600	G	00:00:00.600	W	0000_000000004978	TES	7	0.9
S	2019-11-01 00:14:42.600	G	00:00:00.300	W	0000_000000004978	TES	4	0.8
S	2019-11-01 00:16:42.800	G	00:00:00.000	W	0000_000000004978	TES	2	0.9
S	2019-11-01 00:17:11.900	G	00:00:00.000	W	2032_350284139216	TES	2	0.8
S	2019-11-01 00:17:43.400	G	00:00:00.000	W	0000_000000004978	TES	2	0.9
S	2019-11-01 00:18:42.700	G	00:00:00.300	W	0000_000000004978	TES	4	0.9
S	2019-11-01 00:19:43.200	G	00:00:00.000	W	0000_000000004978	TES	2	0.9
S	2019-11-01 00:20:42.400	G	00:00:00.900	W	0000_000000004978	TES	10	0.9
S	2019-11-01 00:21:42.800	G	00:00:00.400	W	0000_000000004978	TES	5	0.9
S	2019-11-01 00:22:42.500	G	00:00:00.600	W	0000_000000004978	TES	7	0.8
S	2019-11-01 00:23:42.400	G	00:00:00.300	W	0000_000000004978	TES	4	0.9
S	2019-11-01 00:24:42.300	G	00:00:00.800	W	0000_000000004978	TES	9	0.9
S	2019-11-01 00:25:42.400	G	00:00:00.600	W	0000_000000004978	TES	7	0.9
S	2019-11-01 00:26:42.500	G	00:00:00.600	W	0000_000000004978	TES	7	0.8
S	2019-11-01 00:27:42.200	G	00:00:00.700	W	0000_000000004978	TES	8	0.9
S	2019-11-01 00:28:42.300	G	00:00:00.200	W	0000_000000004978	TES	3	0.9
S	2019-11-01 00:29:42.400	G	00:00:00.500	W	0000_000000004978	TES	6	0.8
S	2019-11-01 00:30:42.200	G	00:00:00.800	W	0000_000000004978	TES	9	0.9
S	2019-11-01 00:31:42.400	G	00:00:00.500	W	0000_000000004978	TES	6	0.9
S	2019-11-01 00:32:42.700	G	00:00:00.300	W	0000_000000004978	TES	4	0.8
S	2019-11-01 00:33:42.300	G	00:00:00.500	W	0000_000000004978	TES	6	0.9
S	2019-11-01 00:34:42.600	G	00:00:00.300	W	0000_000000004978	TES	4	0.9
S	2019-11-01 00:35:42.200	G	00:00:00.300	W	0000_000000004978	TES	4	0.9
S	2019-11-01 00:36:42.400	G	00:00:00.100	W	0000_000000004978	TES	2	0.9
S	2019-11-01 00:37:42.700	G	00:00:00.000	W	0000_000000004978	TES	2	0.9
S	2019-11-01 00:39:42.200	G	00:00:00.400	W	0000_000000004978	TES	5	0.8
S	2019-11-01 00:40:42.200	G	00:00:00.500	W	0000_000000004978	TES	6	0.9
S	2019-11-01 00:41:42.300	G	00:00:00.200	W	0000_000000004978	TES	3	0.9
S	2019-11-01 00:42:42.500	G	00:00:00.100	W	0000_000000004978	TES	2	0.9
S	2019-11-01 00:44:42.200	G	00:00:00.500	W	0000_000000004978	TES	6	0.8
S	2019-11-01 00:45:41.900	G	00:00:00.800	W	0000_000000004978	TES	9	0.8
S	2019-11-01 00:46:42.000	G	00:00:00.600	W	0000_000000004978	TES	7	0.8
S	2019-11-01 00:47:42.000	G	00:00:00.500	W	0000_000000004978	TES	6	0.9
S	2019-11-01 00:48:42.000	G	00:00:00.000	W	0000_000000004978	TES	2	0.9
S	2019-11-01 00:49:41.900	G	00:00:00.000	W	0000_000000004978	TES	2	0.9
S	2019-11-01 00:50:41.900	G	00:00:00.100	W	0000_000000004978	TES	2	0.8
S	2019-11-01 00:51:42.100	G	00:00:00.000	W	0000_000000004978	TES	2	0.9
S	2019-11-01 00:52:42.000	G	00:00:00.100	W	0000_000000004978	TES	2	0.9
S	2019-11-01 00:53:41.800	G	00:00:00.500	W	0000_000000004978	TES	6	0.9
S	2019-11-01 00:54:42.100	G	00:00:00.100	W	0000_000000004978	TES	2	0.9
S	2019-11-01 00:55:41.700	G	00:00:00.300	W	0000_000000004978	TES	4	0.9
